task_id,type,plate_id,crane_id,start_seconds,finish_seconds
R_L1_P008208_P008730_6055,relocate,P008730,C1,495255.0,495321.0
R_L1_P008208_P000260_6056,relocate,P000260,C1,495321.0,495387.0
R_L1_P008208_P009816_6057,relocate,P009816,C1,495387.0,495453.0
OUT_L1_P008208_1187,outbound,P008208,C1,495453.0,495519.0
R_L1_P008345_P002999_6058,relocate,P002999,C1,495519.0,495585.0
R_L1_P008345_P001445_6059,relocate,P001445,C1,495585.0,495651.0
R_L1_P008345_P006208_6060,relocate,P006208,C1,495651.0,495717.0
R_L1_P008345_P008415_6061,relocate,P008415,C1,495717.0,495783.0
R_L1_P008345_P009937_6062,relocate,P009937,C1,495783.0,495849.0
R_L1_P008345_P002842_6063,relocate,P002842,C1,495849.0,495915.0
R_L1_P008345_P009198_6064,relocate,P009198,C1,495915.0,495981.0
R_L1_P008345_P003189_6065,relocate,P003189,C1,495981.0,496047.0
R_L1_P008345_P002559_6066,relocate,P002559,C1,496047.0,496113.0
R_L1_P008345_P000248_6067,relocate,P000248,C1,496113.0,496179.0
R_L1_P008345_P003733_6068,relocate,P003733,C1,496179.0,496245.0
R_L1_P008345_P001006_6069,relocate,P001006,C1,496245.0,496311.0
R_L1_P008345_P005670_6070,relocate,P005670,C1,496311.0,496377.0
R_L1_P008345_P001705_6071,relocate,P001705,C1,496377.0,496443.0
R_L1_P008345_P009361_6072,relocate,P009361,C1,496443.0,496509.0
R_L1_P008345_P001641_6073,relocate,P001641,C1,496509.0,496575.0
R_L1_P008345_P000411_6074,relocate,P000411,C1,496575.0,496641.0
R_L1_P008345_P000872_6075,relocate,P000872,C1,496641.0,496707.0
OUT_L1_P008345_1188,outbound,P008345,C1,496707.0,496773.0
R_L1_P008818_P008437_6076,relocate,P008437,C1,496773.0,496839.0
R_L1_P008818_P001289_6077,relocate,P001289,C1,496839.0,496905.0
R_L1_P008818_P009195_6078,relocate,P009195,C1,496905.0,496971.0
R_L1_P008818_P007377_6079,relocate,P007377,C1,496971.0,497037.0
R_L1_P008818_P002747_6080,relocate,P002747,C1,497037.0,497103.0
R_L1_P008818_P009867_6081,relocate,P009867,C1,497103.0,497169.0
R_L1_P008818_P003414_6082,relocate,P003414,C1,497169.0,497235.0
R_L1_P008818_P004735_6083,relocate,P004735,C1,497235.0,497301.0
R_L1_P008818_P007824_6084,relocate,P007824,C1,497301.0,497367.0
R_L1_P008818_P007515_6085,relocate,P007515,C1,497367.0,497433.0
R_L1_P008818_P003958_6086,relocate,P003958,C1,497433.0,497499.0
R_L1_P008818_P002276_6087,relocate,P002276,C1,497499.0,497565.0
R_L1_P008818_P005717_6088,relocate,P005717,C1,497565.0,497631.0
R_L1_P008818_P008294_6089,relocate,P008294,C1,497631.0,497697.0
R_L1_P008818_P003112_6090,relocate,P003112,C1,497697.0,497763.0
R_L1_P008818_P002051_6091,relocate,P002051,C1,497763.0,497829.0
R_L1_P008818_P003408_6092,relocate,P003408,C1,497829.0,497895.0
R_L1_P008818_P002965_6093,relocate,P002965,C1,497895.0,497961.0
OUT_L1_P008818_1189,outbound,P008818,C1,497961.0,498027.0
R_L1_P009800_P008818_6094,relocate,P008818,C1,498027.0,498093.0
OUT_L1_P009800_1190,outbound,P009800,C1,498093.0,498159.0
R_L1_P009089_P000851_6095,relocate,P000851,C1,498159.0,498225.0
R_L1_P009089_P001341_6096,relocate,P001341,C1,498225.0,498291.0
R_L1_P009089_P002275_6097,relocate,P002275,C1,498291.0,498357.0
R_L1_P009089_P007696_6098,relocate,P007696,C1,498357.0,498423.0
R_L1_P009089_P003698_6099,relocate,P003698,C1,498423.0,498489.0
R_L1_P009089_P003773_6100,relocate,P003773,C1,498489.0,498555.0
R_L1_P009089_P008703_6101,relocate,P008703,C1,498555.0,498621.0
R_L1_P009089_P009629_6102,relocate,P009629,C1,498621.0,498687.0
R_L1_P009089_P006055_6103,relocate,P006055,C1,498687.0,498753.0
R_L1_P009089_P004241_6104,relocate,P004241,C1,498753.0,498819.0
R_L1_P009089_P005117_6105,relocate,P005117,C1,498819.0,498885.0
R_L1_P009089_P007041_6106,relocate,P007041,C1,498885.0,498951.0
R_L1_P009089_P003418_6107,relocate,P003418,C1,498951.0,499017.0
R_L1_P009089_P002490_6108,relocate,P002490,C1,499017.0,499083.0
R_L1_P009089_P005164_6109,relocate,P005164,C1,499083.0,499149.0
R_L1_P009089_P004290_6110,relocate,P004290,C1,499149.0,499215.0
R_L1_P009089_P008963_6111,relocate,P008963,C1,499215.0,499281.0
R_L1_P009089_P000588_6112,relocate,P000588,C1,499281.0,499347.0
OUT_L1_P009089_1191,outbound,P009089,C1,499347.0,499413.0
R_L1_P009396_P003139_6113,relocate,P003139,C1,499413.0,499479.0
R_L1_P009396_P009612_6114,relocate,P009612,C1,499479.0,499545.0
R_L1_P009396_P002553_6115,relocate,P002553,C1,499545.0,499611.0
R_L1_P009396_P005508_6116,relocate,P005508,C1,499611.0,499677.0
R_L1_P009396_P005756_6117,relocate,P005756,C1,499677.0,499743.0
R_L1_P009396_P003500_6118,relocate,P003500,C1,499743.0,499809.0
R_L1_P009396_P006284_6119,relocate,P006284,C1,499809.0,499875.0
R_L1_P009396_P003218_6120,relocate,P003218,C1,499875.0,499941.0
R_L1_P009396_P007056_6121,relocate,P007056,C1,499941.0,500007.0
R_L1_P009396_P003312_6122,relocate,P003312,C1,500007.0,500073.0
R_L1_P009396_P001527_6123,relocate,P001527,C1,500073.0,500139.0
R_L1_P009396_P006677_6124,relocate,P006677,C1,500139.0,500205.0
R_L1_P009396_P002556_6125,relocate,P002556,C1,500205.0,500271.0
R_L1_P009396_P006453_6126,relocate,P006453,C1,500271.0,500337.0
R_L1_P009396_P003693_6127,relocate,P003693,C1,500337.0,500403.0
R_L1_P009396_P007352_6128,relocate,P007352,C1,500403.0,500469.0
R_L1_P009396_P009454_6129,relocate,P009454,C1,500469.0,500535.0
R_L1_P009396_P003164_6130,relocate,P003164,C1,500535.0,500601.0
OUT_L1_P009396_1192,outbound,P009396,C1,500601.0,500667.0
R_L1_P000085_P004743_6131,relocate,P004743,C1,500667.0,500733.0
R_L1_P000085_P005749_6132,relocate,P005749,C1,500733.0,500799.0
R_L1_P000085_P006288_6133,relocate,P006288,C1,500799.0,500865.0
R_L1_P000085_P008308_6134,relocate,P008308,C1,500865.0,500931.0
R_L1_P000085_P006675_6135,relocate,P006675,C1,500931.0,500997.0
R_L1_P000085_P002063_6136,relocate,P002063,C1,500997.0,501063.0
R_L1_P000085_P003301_6137,relocate,P003301,C1,501063.0,501129.0
R_L1_P000085_P003755_6138,relocate,P003755,C1,501129.0,501195.0
R_L1_P000085_P009034_6139,relocate,P009034,C1,501195.0,501261.0
R_L1_P000085_P002933_6140,relocate,P002933,C1,501261.0,501327.0
R_L1_P000085_P003747_6141,relocate,P003747,C1,501327.0,501393.0
R_L1_P000085_P003254_6142,relocate,P003254,C1,501393.0,501459.0
R_L1_P000085_P003117_6143,relocate,P003117,C1,501459.0,501525.0
R_L1_P000085_P009139_6144,relocate,P009139,C1,501525.0,501591.0
R_L1_P000085_P008879_6145,relocate,P008879,C1,501591.0,501657.0
R_L1_P000085_P001783_6146,relocate,P001783,C1,501657.0,501723.0
R_L1_P000085_P008071_6147,relocate,P008071,C1,501723.0,501789.0
R_L1_P000085_P003310_6148,relocate,P003310,C1,501789.0,501855.0
R_L1_P000085_P004482_6149,relocate,P004482,C1,501855.0,501921.0
OUT_L1_P000085_1193,outbound,P000085,C1,501921.0,501987.0
R_L1_P000816_P009736_6150,relocate,P009736,C1,501987.0,502053.0
R_L1_P000816_P009721_6151,relocate,P009721,C1,502053.0,502119.0
R_L1_P000816_P000025_6152,relocate,P000025,C1,502119.0,502185.0
R_L1_P000816_P001481_6153,relocate,P001481,C1,502185.0,502251.0
R_L1_P000816_P008187_6154,relocate,P008187,C1,502251.0,502317.0
R_L1_P000816_P005061_6155,relocate,P005061,C1,502317.0,502383.0
R_L1_P000816_P007493_6156,relocate,P007493,C1,502383.0,502449.0
R_L1_P000816_P009724_6157,relocate,P009724,C1,502449.0,502515.0
R_L1_P000816_P002146_6158,relocate,P002146,C1,502515.0,502581.0
R_L1_P000816_P007948_6159,relocate,P007948,C1,502581.0,502647.0
R_L1_P000816_P006874_6160,relocate,P006874,C1,502647.0,502713.0
R_L1_P000816_P005183_6161,relocate,P005183,C1,502713.0,502779.0
R_L1_P000816_P000044_6162,relocate,P000044,C1,502779.0,502845.0
R_L1_P000816_P002817_6163,relocate,P002817,C1,502845.0,502911.0
R_L1_P000816_P008735_6164,relocate,P008735,C1,502911.0,502977.0
R_L1_P000816_P001531_6165,relocate,P001531,C1,502977.0,503043.0
R_L1_P000816_P005877_6166,relocate,P005877,C1,503043.0,503109.0
R_L1_P000816_P009425_6167,relocate,P009425,C1,503109.0,503175.0
R_L1_P000816_P001005_6168,relocate,P001005,C1,503175.0,503241.0
OUT_L1_P000816_1194,outbound,P000816,C1,503241.0,503307.0
R_L1_P007726_P000601_6169,relocate,P000601,C1,503307.0,503373.0
R_L1_P007726_P006009_6170,relocate,P006009,C1,503373.0,503439.0
R_L1_P007726_P005394_6171,relocate,P005394,C1,503439.0,503505.0
R_L1_P007726_P007372_6172,relocate,P007372,C1,503505.0,503571.0
R_L1_P007726_P009352_6173,relocate,P009352,C1,503571.0,503637.0
R_L1_P007726_P005480_6174,relocate,P005480,C1,503637.0,503703.0
R_L1_P007726_P001397_6175,relocate,P001397,C1,503703.0,503769.0
R_L1_P007726_P004668_6176,relocate,P004668,C1,503769.0,503835.0
R_L1_P007726_P007043_6177,relocate,P007043,C1,503835.0,503901.0
R_L1_P007726_P009863_6178,relocate,P009863,C1,503901.0,503967.0
R_L1_P007726_P005607_6179,relocate,P005607,C1,503967.0,504033.0
R_L1_P007726_P003420_6180,relocate,P003420,C1,504033.0,504099.0
R_L1_P007726_P003912_6181,relocate,P003912,C1,504099.0,504165.0
R_L1_P007726_P001070_6182,relocate,P001070,C1,504165.0,504231.0
R_L1_P007726_P004596_6183,relocate,P004596,C1,504231.0,504297.0
R_L1_P007726_P002125_6184,relocate,P002125,C1,504297.0,504363.0
R_L1_P007726_P007619_6185,relocate,P007619,C1,504363.0,504429.0
R_L1_P007726_P004328_6186,relocate,P004328,C1,504429.0,504495.0
R_L1_P007726_P008068_6187,relocate,P008068,C1,504495.0,504561.0
OUT_L1_P007726_1195,outbound,P007726,C1,504561.0,504627.0
R_L1_P000792_P008797_6188,relocate,P008797,C1,504627.0,504693.0
R_L1_P000792_P009888_6189,relocate,P009888,C1,504693.0,504759.0
R_L1_P000792_P009145_6190,relocate,P009145,C1,504759.0,504825.0
R_L1_P000792_P004411_6191,relocate,P004411,C1,504825.0,504891.0
R_L1_P000792_P001127_6192,relocate,P001127,C1,504891.0,504957.0
R_L1_P000792_P003835_6193,relocate,P003835,C1,504957.0,505023.0
R_L1_P000792_P003686_6194,relocate,P003686,C1,505023.0,505089.0
R_L1_P000792_P003047_6195,relocate,P003047,C1,505089.0,505155.0
R_L1_P000792_P005037_6196,relocate,P005037,C1,505155.0,505221.0
R_L1_P000792_P009833_6197,relocate,P009833,C1,505221.0,505287.0
R_L1_P000792_P008964_6198,relocate,P008964,C1,505287.0,505353.0
R_L1_P000792_P000845_6199,relocate,P000845,C1,505353.0,505419.0
R_L1_P000792_P000790_6200,relocate,P000790,C1,505419.0,505485.0
R_L1_P000792_P003054_6201,relocate,P003054,C1,505485.0,505551.0
R_L1_P000792_P005337_6202,relocate,P005337,C1,505551.0,505617.0
R_L1_P000792_P001288_6203,relocate,P001288,C1,505617.0,505683.0
R_L1_P000792_P000283_6204,relocate,P000283,C1,505683.0,505749.0
R_L1_P000792_P004979_6205,relocate,P004979,C1,505749.0,505815.0
R_L1_P000792_P009422_6206,relocate,P009422,C1,505815.0,505881.0
R_L1_P000792_P004790_6207,relocate,P004790,C1,505881.0,505947.0
OUT_L1_P000792_1196,outbound,P000792,C1,505947.0,506013.0
R_L1_P002178_P000069_6208,relocate,P000069,C1,506013.0,506079.0
R_L1_P002178_P001426_6209,relocate,P001426,C1,506079.0,506145.0
R_L1_P002178_P007768_6210,relocate,P007768,C1,506145.0,506211.0
R_L1_P002178_P003644_6211,relocate,P003644,C1,506211.0,506277.0
R_L1_P002178_P002591_6212,relocate,P002591,C1,506277.0,506343.0
R_L1_P002178_P002583_6213,relocate,P002583,C1,506343.0,506409.0
R_L1_P002178_P006298_6214,relocate,P006298,C1,506409.0,506475.0
R_L1_P002178_P000881_6215,relocate,P000881,C1,506475.0,506541.0
R_L1_P002178_P009276_6216,relocate,P009276,C1,506541.0,506607.0
R_L1_P002178_P009701_6217,relocate,P009701,C1,506607.0,506673.0
R_L1_P002178_P002649_6218,relocate,P002649,C1,506673.0,506739.0
R_L1_P002178_P008992_6219,relocate,P008992,C1,506739.0,506805.0
R_L1_P002178_P006165_6220,relocate,P006165,C1,506805.0,506871.0
R_L1_P002178_P005145_6221,relocate,P005145,C1,506871.0,506937.0
R_L1_P002178_P008136_6222,relocate,P008136,C1,506937.0,507003.0
R_L1_P002178_P004212_6223,relocate,P004212,C1,507003.0,507069.0
R_L1_P002178_P002886_6224,relocate,P002886,C1,507069.0,507135.0
R_L1_P002178_P004453_6225,relocate,P004453,C1,507135.0,507201.0
R_L1_P002178_P000532_6226,relocate,P000532,C1,507201.0,507267.0
R_L1_P002178_P000786_6227,relocate,P000786,C1,507267.0,507333.0
OUT_L1_P002178_1197,outbound,P002178,C1,507333.0,507399.0
R_L1_P007035_P004647_6228,relocate,P004647,C1,507399.0,507465.0
R_L1_P007035_P004525_6229,relocate,P004525,C1,507465.0,507531.0
R_L1_P007035_P003123_6230,relocate,P003123,C1,507531.0,507597.0
R_L1_P007035_P003417_6231,relocate,P003417,C1,507597.0,507663.0
R_L1_P007035_P007816_6232,relocate,P007816,C1,507663.0,507729.0
R_L1_P007035_P005667_6233,relocate,P005667,C1,507729.0,507795.0
R_L1_P007035_P001010_6234,relocate,P001010,C1,507795.0,507861.0
R_L1_P007035_P009576_6235,relocate,P009576,C1,507861.0,507927.0
R_L1_P007035_P006654_6236,relocate,P006654,C1,507927.0,507993.0
R_L1_P007035_P005368_6237,relocate,P005368,C1,507993.0,508059.0
R_L1_P007035_P009351_6238,relocate,P009351,C1,508059.0,508125.0
R_L1_P007035_P007518_6239,relocate,P007518,C1,508125.0,508191.0
R_L1_P007035_P005726_6240,relocate,P005726,C1,508191.0,508257.0
R_L1_P007035_P006860_6241,relocate,P006860,C1,508257.0,508323.0
R_L1_P007035_P000004_6242,relocate,P000004,C1,508323.0,508389.0
R_L1_P007035_P004976_6243,relocate,P004976,C1,508389.0,508455.0
R_L1_P007035_P003285_6244,relocate,P003285,C1,508455.0,508521.0
R_L1_P007035_P007477_6245,relocate,P007477,C1,508521.0,508587.0
R_L1_P007035_P005201_6246,relocate,P005201,C1,508587.0,508653.0
R_L1_P007035_P007275_6247,relocate,P007275,C1,508653.0,508719.0
OUT_L1_P007035_1198,outbound,P007035,C1,508719.0,508785.0
R_L1_P007945_P009929_6248,relocate,P009929,C1,508785.0,508851.0
R_L1_P007945_P005597_6249,relocate,P005597,C1,508851.0,508917.0
R_L1_P007945_P004239_6250,relocate,P004239,C1,508917.0,508983.0
R_L1_P007945_P006565_6251,relocate,P006565,C1,508983.0,509049.0
R_L1_P007945_P008402_6252,relocate,P008402,C1,509049.0,509115.0
R_L1_P007945_P006123_6253,relocate,P006123,C1,509115.0,509181.0
R_L1_P007945_P002939_6254,relocate,P002939,C1,509181.0,509247.0
R_L1_P007945_P002045_6255,relocate,P002045,C1,509247.0,509313.0
R_L1_P007945_P007831_6256,relocate,P007831,C1,509313.0,509379.0
R_L1_P007945_P000919_6257,relocate,P000919,C1,509379.0,509445.0
R_L1_P007945_P009488_6258,relocate,P009488,C1,509445.0,509511.0
R_L1_P007945_P006904_6259,relocate,P006904,C1,509511.0,509577.0
R_L1_P007945_P000789_6260,relocate,P000789,C1,509577.0,509643.0
R_L1_P007945_P006426_6261,relocate,P006426,C1,509643.0,509709.0
R_L1_P007945_P008263_6262,relocate,P008263,C1,509709.0,509775.0
R_L1_P007945_P003609_6263,relocate,P003609,C1,509775.0,509841.0
R_L1_P007945_P001349_6264,relocate,P001349,C1,509841.0,509907.0
R_L1_P007945_P003737_6265,relocate,P003737,C1,509907.0,509973.0
R_L1_P007945_P008824_6266,relocate,P008824,C1,509973.0,510039.0
R_L1_P007945_P001256_6267,relocate,P001256,C1,510039.0,510105.0
OUT_L1_P007945_1199,outbound,P007945,C1,510105.0,510171.0
R_L1_P008582_P009992_6268,relocate,P009992,C1,510171.0,510237.0
R_L1_P008582_P002822_6269,relocate,P002822,C1,510237.0,510303.0
R_L1_P008582_P001245_6270,relocate,P001245,C1,510303.0,510369.0
R_L1_P008582_P002804_6271,relocate,P002804,C1,510369.0,510435.0
R_L1_P008582_P003068_6272,relocate,P003068,C1,510435.0,510501.0
R_L1_P008582_P009026_6273,relocate,P009026,C1,510501.0,510567.0
R_L1_P008582_P002962_6274,relocate,P002962,C1,510567.0,510633.0
R_L1_P008582_P008111_6275,relocate,P008111,C1,510633.0,510699.0
R_L1_P008582_P004229_6276,relocate,P004229,C1,510699.0,510765.0
R_L1_P008582_P005558_6277,relocate,P005558,C1,510765.0,510831.0
R_L1_P008582_P005317_6278,relocate,P005317,C1,510831.0,510897.0
R_L1_P008582_P000580_6279,relocate,P000580,C1,510897.0,510963.0
R_L1_P008582_P006865_6280,relocate,P006865,C1,510963.0,511029.0
R_L1_P008582_P001284_6281,relocate,P001284,C1,511029.0,511095.0
R_L1_P008582_P005021_6282,relocate,P005021,C1,511095.0,511161.0
R_L1_P008582_P004077_6283,relocate,P004077,C1,511161.0,511227.0
R_L1_P008582_P007081_6284,relocate,P007081,C1,511227.0,511293.0
R_L1_P008582_P007409_6285,relocate,P007409,C1,511293.0,511359.0
R_L1_P008582_P008427_6286,relocate,P008427,C1,511359.0,511425.0
R_L1_P008582_P006673_6287,relocate,P006673,C1,511425.0,511491.0
OUT_L1_P008582_1200,outbound,P008582,C1,511491.0,511557.0
OUT_L2_P000004_1,outbound,P000004,C1,511557.0,511623.0
OUT_L2_P000006_2,outbound,P000006,C1,511668.0,511734.0
OUT_L2_P000459_3,outbound,P000459,C1,511779.0,511845.0
OUT_L2_P001230_4,outbound,P001230,C1,511890.0,511956.0
OUT_L2_P001289_5,outbound,P001289,C1,512001.0,512067.0
OUT_L2_P001318_6,outbound,P001318,C1,512112.0,512178.0
OUT_L2_P001949_7,outbound,P001949,C1,512223.0,512289.0
OUT_L2_P002174_8,outbound,P002174,C1,512334.0,512400.0
OUT_L2_P002543_9,outbound,P002543,C1,512445.0,512511.0
OUT_L2_P002866_10,outbound,P002866,C1,512556.0,512622.0
OUT_L2_P003628_11,outbound,P003628,C1,512667.0,512733.0
OUT_L2_P004094_12,outbound,P004094,C1,512778.0,512844.0
OUT_L2_P004241_13,outbound,P004241,C1,512889.0,512955.0
OUT_L2_P004480_14,outbound,P004480,C1,513000.0,513066.0
OUT_L2_P003944_15,outbound,P003944,C1,513111.0,513177.0
OUT_L2_P000723_16,outbound,P000723,C1,513222.0,513288.0
OUT_L2_P004706_17,outbound,P004706,C1,513333.0,513399.0
OUT_L2_P004901_18,outbound,P004901,C1,513444.0,513510.0
OUT_L2_P004979_19,outbound,P004979,C1,513555.0,513621.0
OUT_L2_P000268_20,outbound,P000268,C1,513666.0,513732.0
OUT_L2_P004987_21,outbound,P004987,C1,513777.0,513843.0
OUT_L2_P005028_22,outbound,P005028,C1,513888.0,513954.0
OUT_L2_P005244_23,outbound,P005244,C1,513999.0,514065.0
OUT_L2_P005291_24,outbound,P005291,C1,514110.0,514176.0
OUT_L2_P004729_25,outbound,P004729,C1,514221.0,514287.0
OUT_L2_P002740_26,outbound,P002740,C1,514332.0,514398.0
OUT_L2_P001136_27,outbound,P001136,C1,514443.0,514509.0
OUT_L2_P005422_28,outbound,P005422,C1,514554.0,514620.0
OUT_L2_P005569_29,outbound,P005569,C1,514665.0,514731.0
OUT_L2_P004995_30,outbound,P004995,C1,514776.0,514842.0
OUT_L2_P005636_31,outbound,P005636,C1,514887.0,514953.0
OUT_L2_P000453_32,outbound,P000453,C1,514998.0,515064.0
OUT_L2_P003644_33,outbound,P003644,C1,515109.0,515175.0
OUT_L2_P006013_34,outbound,P006013,C1,515220.0,515286.0
OUT_L2_P006032_35,outbound,P006032,C1,515331.0,515397.0
OUT_L2_P006078_36,outbound,P006078,C1,515442.0,515508.0
OUT_L2_P003198_37,outbound,P003198,C1,515553.0,515619.0
OUT_L2_P004748_38,outbound,P004748,C1,515664.0,515730.0
OUT_L2_P006093_39,outbound,P006093,C1,515775.0,515841.0
OUT_L2_P006335_40,outbound,P006335,C1,515886.0,515952.0
OUT_L2_P006384_41,outbound,P006384,C1,515997.0,516063.0
OUT_L2_P003370_42,outbound,P003370,C1,516108.0,516174.0
OUT_L2_P006424_43,outbound,P006424,C1,516219.0,516285.0
OUT_L2_P006949_44,outbound,P006949,C1,516330.0,516396.0
OUT_L2_P006992_45,outbound,P006992,C1,516441.0,516507.0
OUT_L2_P003127_46,outbound,P003127,C1,516552.0,516618.0
OUT_L2_P004666_47,outbound,P004666,C1,516663.0,516729.0
OUT_L2_P004202_48,outbound,P004202,C1,516774.0,516840.0
OUT_L2_P006122_49,outbound,P006122,C1,516885.0,516951.0
OUT_L2_P002395_50,outbound,P002395,C1,516996.0,517062.0
OUT_L2_P007327_51,outbound,P007327,C1,517107.0,517173.0
OUT_L2_P000824_52,outbound,P000824,C1,517218.0,517284.0
OUT_L2_P007390_53,outbound,P007390,C1,517329.0,517395.0
OUT_L2_P007558_54,outbound,P007558,C1,517440.0,517506.0
OUT_L2_P007722_55,outbound,P007722,C1,517551.0,517617.0
OUT_L2_P007872_56,outbound,P007872,C1,517662.0,517728.0
OUT_L2_P008045_57,outbound,P008045,C1,517773.0,517839.0
OUT_L2_P008174_58,outbound,P008174,C1,517884.0,517950.0
OUT_L2_P008197_59,outbound,P008197,C1,517995.0,518061.0
OUT_L2_P003463_60,outbound,P003463,C1,518106.0,518172.0
OUT_L2_P008207_61,outbound,P008207,C1,518217.0,518283.0
OUT_L2_P001845_62,outbound,P001845,C1,518328.0,518394.0
OUT_L2_P000655_63,outbound,P000655,C1,518439.0,518505.0
OUT_L2_P008219_64,outbound,P008219,C1,518550.0,518616.0
OUT_L2_P008287_65,outbound,P008287,C1,518661.0,518727.0
OUT_L2_P008327_66,outbound,P008327,C1,518772.0,518838.0
OUT_L2_P003274_67,outbound,P003274,C1,518883.0,518949.0
OUT_L2_P001252_68,outbound,P001252,C1,518994.0,519060.0
OUT_L2_P005627_69,outbound,P005627,C1,519105.0,519171.0
OUT_L2_P006498_70,outbound,P006498,C1,519216.0,519282.0
OUT_L2_P003892_71,outbound,P003892,C1,519327.0,519393.0
OUT_L2_P007260_72,outbound,P007260,C1,519438.0,519504.0
OUT_L2_P006658_73,outbound,P006658,C1,519549.0,519615.0
OUT_L2_P007323_74,outbound,P007323,C1,519660.0,519726.0
OUT_L2_P008402_75,outbound,P008402,C1,519771.0,519837.0
OUT_L2_P008657_76,outbound,P008657,C1,519882.0,519948.0
OUT_L2_P004121_77,outbound,P004121,C1,519993.0,520059.0
OUT_L2_P003770_78,outbound,P003770,C1,520104.0,520170.0
OUT_L2_P007680_79,outbound,P007680,C1,520215.0,520281.0
OUT_L2_P008702_80,outbound,P008702,C1,520326.0,520392.0
OUT_L2_P003452_81,outbound,P003452,C1,520437.0,520503.0
OUT_L2_P003531_82,outbound,P003531,C1,520548.0,520614.0
OUT_L2_P002710_83,outbound,P002710,C1,520659.0,520725.0
OUT_L2_P007701_84,outbound,P007701,C1,520770.0,520836.0
OUT_L2_P004719_85,outbound,P004719,C1,520881.0,520947.0
OUT_L2_P008792_86,outbound,P008792,C1,520992.0,521058.0
OUT_L2_P008843_87,outbound,P008843,C1,521103.0,521169.0
OUT_L2_P004266_88,outbound,P004266,C1,521214.0,521280.0
OUT_L2_P009044_89,outbound,P009044,C1,521325.0,521391.0
OUT_L2_P004610_90,outbound,P004610,C1,521436.0,521502.0
OUT_L2_P009077_91,outbound,P009077,C1,521547.0,521613.0
OUT_L2_P008871_92,outbound,P008871,C1,521658.0,521724.0
OUT_L2_P009120_93,outbound,P009120,C1,521769.0,521835.0
OUT_L2_P009214_94,outbound,P009214,C1,521880.0,521946.0
OUT_L2_P000777_95,outbound,P000777,C1,521991.0,522057.0
OUT_L2_P003446_96,outbound,P003446,C1,522102.0,522168.0
OUT_L2_P002073_97,outbound,P002073,C1,522213.0,522279.0
OUT_L2_P009578_98,outbound,P009578,C1,522324.0,522390.0
OUT_L2_P000810_99,outbound,P000810,C1,522435.0,522501.0
OUT_L2_P003393_100,outbound,P003393,C1,522546.0,522612.0
OUT_L2_P009595_101,outbound,P009595,C1,522657.0,522723.0
OUT_L2_P001819_102,outbound,P001819,C1,522768.0,522834.0
OUT_L2_P006494_103,outbound,P006494,C1,522879.0,522945.0
OUT_L2_P005924_104,outbound,P005924,C1,522990.0,523056.0
OUT_L2_P009669_105,outbound,P009669,C1,523101.0,523167.0
R_L2_P001798_P001669_6288,relocate,P001669,C1,523167.0,523233.0
OUT_L2_P001798_106,outbound,P001798,C1,523233.0,523299.0
OUT_L2_P003855_107,outbound,P003855,C1,523344.0,523410.0
OUT_L2_P006129_108,outbound,P006129,C1,523455.0,523521.0
R_L2_P002083_P006679_6289,relocate,P006679,C1,523521.0,523587.0
OUT_L2_P002083_109,outbound,P002083,C1,523587.0,523653.0
OUT_L2_P003231_110,outbound,P003231,C1,523698.0,523764.0
OUT_L2_P004600_111,outbound,P004600,C1,523809.0,523875.0
OUT_L2_P009736_112,outbound,P009736,C1,523920.0,523986.0
OUT_L2_P002228_113,outbound,P002228,C1,524031.0,524097.0
OUT_L2_P006857_114,outbound,P006857,C1,524142.0,524208.0
OUT_L2_P006608_115,outbound,P006608,C1,524253.0,524319.0
R_L2_P001652_P007055_6290,relocate,P007055,C1,524319.0,524385.0
OUT_L2_P001652_116,outbound,P001652,C1,524385.0,524451.0
R_L2_P002438_P001940_6291,relocate,P001940,C1,524451.0,524517.0
OUT_L2_P002438_117,outbound,P002438,C1,524517.0,524583.0
OUT_L2_P007485_118,outbound,P007485,C1,524628.0,524694.0
OUT_L2_P000364_119,outbound,P000364,C1,524739.0,524805.0
OUT_L2_P004606_120,outbound,P004606,C1,524850.0,524916.0
OUT_L2_P006920_121,outbound,P006920,C1,524961.0,525027.0
OUT_L2_P006459_122,outbound,P006459,C1,525072.0,525138.0
OUT_L2_P000622_123,outbound,P000622,C1,525183.0,525249.0
R_L2_P003382_P002625_6292,relocate,P002625,C1,525249.0,525315.0
OUT_L2_P003382_124,outbound,P003382,C1,525315.0,525381.0
R_L2_P004078_P000567_6293,relocate,P000567,C1,525381.0,525447.0
OUT_L2_P004078_125,outbound,P004078,C1,525447.0,525513.0
OUT_L2_P004975_126,outbound,P004975,C1,525558.0,525624.0
R_L2_P003965_P009627_6294,relocate,P009627,C1,525624.0,525690.0
OUT_L2_P003965_127,outbound,P003965,C1,525690.0,525756.0
OUT_L2_P008246_128,outbound,P008246,C1,525801.0,525867.0
OUT_L2_P009591_129,outbound,P009591,C1,525912.0,525978.0
R_L2_P005176_P008561_6295,relocate,P008561,C1,525978.0,526044.0
OUT_L2_P005176_130,outbound,P005176,C1,526044.0,526110.0
R_L2_P005199_P000315_6296,relocate,P000315,C1,526110.0,526176.0
OUT_L2_P005199_131,outbound,P005199,C1,526176.0,526242.0
R_L2_P003641_P001707_6297,relocate,P001707,C1,526242.0,526308.0
