cutting_line_id,seq_no,plate_id,eta_seconds,start_seconds,finish_seconds
L1,351,P009952,168792.0,168792.0,168858.0
L1,352,P002541,169254.0,169254.0,169320.0
L1,353,P004523,169365.0,169365.0,169431.0
L1,354,P002607,170355.0,170355.0,170421.0
L1,355,P007227,170466.0,170466.0,170532.0
L1,356,P001857,170928.0,170928.0,170994.0
L1,357,P002791,171456.0,171456.0,171522.0
L1,358,P001434,171852.0,171852.0,171918.0
L1,359,P007190,172446.0,172446.0,172512.0
L1,360,P004533,172557.0,172557.0,172623.0
L1,361,P000181,172953.0,172953.0,173019.0
L1,362,P002893,173415.0,173415.0,173481.0
L1,363,P002067,173526.0,173526.0,173592.0
L1,364,P000929,173790.0,173790.0,173856.0
L1,365,P006096,174252.0,174252.0,174318.0
L1,366,P002789,174648.0,174648.0,174714.0
L1,367,P003302,175572.0,175572.0,175638.0
L1,368,P005806,175683.0,175683.0,175749.0
L1,369,P009232,176079.0,176079.0,176145.0
L1,370,P007630,176541.0,176541.0,176607.0
L1,371,P004117,176937.0,176937.0,177003.0
L1,372,P002310,177465.0,177465.0,177531.0
L1,373,P002896,177576.0,177576.0,177642.0
L1,374,P002808,177687.0,177687.0,177753.0
L1,375,P007356,178347.0,178347.0,178413.0
L1,376,P004869,178458.0,178458.0,178524.0
L1,377,P005253,179250.0,179250.0,179316.0
L1,378,P002150,180240.0,180240.0,180306.0
L1,379,P004365,180966.0,180966.0,181032.0
L1,380,P006317,181494.0,181494.0,181560.0
L1,381,P009506,182484.0,182484.0,182550.0
L1,382,P007447,182682.0,182682.0,182748.0
L1,383,P008673,182946.0,182946.0,183012.0
L1,384,P000362,183342.0,183342.0,183408.0
L1,385,P004086,183672.0,183672.0,183738.0
L1,386,P004109,184266.0,184266.0,184332.0
L1,387,P004583,185058.0,185058.0,185124.0
L1,388,P004912,186114.0,186114.0,186180.0
L1,389,P007028,186576.0,186576.0,186642.0
L1,390,P007729,186687.0,186687.0,186753.0
L1,391,P003185,186798.0,186798.0,186864.0
L1,392,P005205,187194.0,187194.0,187260.0
L1,393,P007694,187305.0,187305.0,187371.0
L1,394,P003610,187965.0,187965.0,188031.0
L1,395,P009015,189021.0,189021.0,189087.0
L1,396,P009575,190077.0,190077.0,190143.0
L1,397,P000725,191199.0,191199.0,191265.0
L1,398,P001042,192321.0,192321.0,192387.0
L1,399,P004503,193377.0,193377.0,193443.0
L1,400,P006927,193641.0,193641.0,193707.0
L1,401,P009672,193752.0,193752.0,193818.0
L1,402,P004587,193884.0,193884.0,193950.0
L1,403,P000151,193995.0,193995.0,194061.0
L1,404,P008869,194853.0,194853.0,194919.0
L1,405,P004034,194964.0,194964.0,195030.0
L1,406,P004985,195228.0,195228.0,195294.0
L1,407,P003119,195624.0,195624.0,195690.0
L1,408,P005520,196152.0,196152.0,196218.0
L1,409,P002660,196284.0,196284.0,196350.0
L1,410,P002809,196395.0,196395.0,196461.0
L1,411,P000403,197121.0,197121.0,197187.0
L1,412,P004124,197253.0,197253.0,197319.0
L1,413,P009131,197979.0,197979.0,198045.0
L1,414,P007473,198111.0,198111.0,198177.0
L1,415,P004397,198903.0,198903.0,198969.0
L1,416,P001477,199101.0,199101.0,199167.0
L1,417,P009244,199233.0,199233.0,199299.0
L1,418,P009682,199344.0,199344.0,199410.0
L1,419,P000970,199455.0,199455.0,199521.0
L1,420,P006778,199566.0,199566.0,199632.0
L1,421,P000889,199677.0,199677.0,199743.0
L1,422,P003991,199809.0,199809.0,199875.0
L1,423,P001404,200139.0,200139.0,200205.0
L1,424,P008165,201129.0,201129.0,201195.0
L1,425,P008835,201327.0,201327.0,201393.0
L1,426,P000288,202185.0,202185.0,202251.0
L1,427,P000537,202779.0,202779.0,202845.0
L1,428,P004191,202977.0,202977.0,203043.0
L1,429,P006196,203637.0,203637.0,203703.0
L1,430,P008425,204429.0,204429.0,204495.0
L1,431,P003468,204540.0,204540.0,204606.0
L1,432,P004197,204651.0,204651.0,204717.0
L1,433,P009164,205641.0,205641.0,205707.0
L1,434,P008765,206235.0,206235.0,206301.0
L1,435,P008966,206346.0,206346.0,206412.0
L1,436,P003584,206676.0,206676.0,206742.0
L1,437,P008591,207468.0,207468.0,207534.0
L1,438,P003596,207579.0,207579.0,207645.0
L1,439,P003379,207711.0,207711.0,207777.0
L1,440,P002114,207909.0,207909.0,207975.0
L1,441,P003997,208020.0,208020.0,208086.0
L1,442,P005391,208218.0,208218.0,208284.0
L1,443,P000948,208416.0,208416.0,208482.0
L1,444,P004827,208527.0,208527.0,208593.0
L1,445,P004346,208638.0,208638.0,208704.0
L1,446,P004630,208836.0,208836.0,208902.0
L1,447,P001076,208947.0,208947.0,209013.0
L1,448,P006634,209475.0,209475.0,209541.0
L1,449,P004362,209673.0,209673.0,209739.0
L1,450,P004278,210069.0,210069.0,210135.0
L1,451,P007596,210597.0,210597.0,210663.0
L1,452,P001274,210993.0,210993.0,211059.0
L1,453,P005614,211587.0,211587.0,211653.0
L1,454,P007792,211785.0,211785.0,211851.0
L1,455,P006698,211896.0,211896.0,211962.0
L1,456,P009825,212688.0,212688.0,212754.0
L1,457,P000492,213282.0,213282.0,213348.0
L1,458,P000937,213393.0,213393.0,213459.0
L1,459,P005739,214119.0,214119.0,214185.0
L1,460,P006768,214230.0,214230.0,214296.0
L1,461,P002388,214341.0,214341.0,214407.0
L1,462,P002568,215265.0,215265.0,215331.0
L1,463,P003190,215376.0,215376.0,215442.0
L1,464,P006579,215904.0,215904.0,215970.0
L1,465,P002949,216630.0,216630.0,216696.0
L1,466,P006900,216741.0,216741.0,216807.0
L1,467,P006994,217731.0,217731.0,217797.0
L1,468,P004578,217842.0,217842.0,217908.0
L1,469,P009760,218172.0,218172.0,218238.0
L1,470,P008870,218436.0,218436.0,218502.0
L1,471,P000621,219162.0,219162.0,219228.0
L1,472,P008988,220086.0,220086.0,220152.0
L1,473,P005784,220197.0,220197.0,220263.0
L1,474,P002095,220593.0,220593.0,220659.0
L1,475,P002918,221055.0,221055.0,221121.0
L1,476,P004310,221187.0,221187.0,221253.0
L1,477,P001535,221451.0,221451.0,221517.0
L1,478,P001041,221562.0,221562.0,221628.0
L1,479,P005604,222222.0,222222.0,222288.0
L1,480,P004080,222882.0,222882.0,222948.0
L1,481,P008280,223080.0,223080.0,223146.0
L1,482,P006957,223476.0,223476.0,223542.0
L1,483,P009729,223587.0,223587.0,223653.0
L1,484,P004251,224181.0,224181.0,224247.0
L1,485,P007472,224292.0,224292.0,224358.0
L1,486,P000624,224403.0,224403.0,224469.0
L1,487,P001221,224514.0,224514.0,224580.0
L1,488,P000033,225174.0,225174.0,225240.0
L1,489,P007565,225438.0,225438.0,225504.0
L1,490,P002198,225549.0,225549.0,225615.0
L1,491,P008452,225660.0,225660.0,225726.0
L1,492,P006348,226320.0,226320.0,226386.0
L1,493,P007277,226782.0,226782.0,226848.0
L1,494,P009301,227376.0,227376.0,227442.0
L1,495,P008754,227772.0,227772.0,227838.0
L1,496,P004037,228300.0,228300.0,228366.0
L1,497,P000479,228696.0,228696.0,228762.0
L1,498,P008033,229356.0,229356.0,229422.0
L1,499,P002099,230280.0,230280.0,230346.0
L1,500,P001534,230412.0,230412.0,230478.0
L1,501,P006035,231336.0,231336.0,231402.0
L1,502,P009441,232260.0,232260.0,232326.0
L1,503,P003252,232788.0,232788.0,232854.0
L1,504,P008122,233118.0,233118.0,233184.0
L1,505,P007662,234108.0,234108.0,234174.0
L1,506,P006895,234219.0,234219.0,234285.0
L1,507,P008474,234549.0,234549.0,234615.0
L1,508,P005294,235539.0,235539.0,235605.0
L1,509,P001769,235935.0,235935.0,236001.0
L1,510,P003901,236595.0,236595.0,236661.0
L1,511,P001545,236706.0,236706.0,236772.0
L1,512,P004614,237630.0,237630.0,237696.0
L1,513,P000105,238026.0,238026.0,238092.0
L1,514,P003524,238620.0,238620.0,238686.0
L1,515,P009252,239280.0,239280.0,239346.0
L1,516,P004475,239676.0,239676.0,239742.0
L1,517,P007506,240204.0,240204.0,240270.0
L1,518,P005155,240930.0,240930.0,240996.0
L1,519,P004293,241392.0,241392.0,241458.0
L1,520,P005947,241503.0,241503.0,241569.0
L1,521,P002208,241614.0,241614.0,241680.0
L1,522,P003606,241725.0,241725.0,241791.0
L1,523,P001986,242649.0,242649.0,242715.0
L1,524,P009656,243441.0,243441.0,243507.0
L1,525,P001502,244233.0,244233.0,244299.0
L1,526,P006834,245157.0,245157.0,245223.0
L1,527,P004130,245268.0,245268.0,245334.0
L1,528,P007053,245598.0,245598.0,245664.0
L1,529,P007426,246258.0,246258.0,246324.0
L1,530,P002731,246369.0,246369.0,246435.0
L1,531,P007008,246480.0,246480.0,246546.0
L1,532,P006251,246612.0,246612.0,246678.0
L1,533,P005080,246723.0,246723.0,246789.0
L1,534,P004722,247317.0,247317.0,247383.0
L1,535,P004269,247515.0,247515.0,247581.0
L1,536,P008516,248505.0,248505.0,248571.0
L1,537,P005074,248835.0,248835.0,248901.0
L1,538,P004443,249297.0,249297.0,249363.0
L1,539,P005346,249408.0,249408.0,249474.0
L1,540,P002303,250200.0,250200.0,250266.0
L1,541,P006888,250464.0,250464.0,250530.0
L1,542,P002675,250575.0,250575.0,250641.0
L1,543,P002258,251631.0,251631.0,251697.0
L1,544,P008110,251763.0,251763.0,251829.0
L1,545,P000517,252159.0,252159.0,252225.0
L1,546,P004520,252270.0,252270.0,252336.0
L1,547,P002969,252381.0,252381.0,252447.0
L1,548,P000317,253239.0,253239.0,253305.0
L1,549,P000800,253833.0,253833.0,253899.0
L1,550,P009087,254361.0,254361.0,254427.0
L1,551,P005376,254472.0,254472.0,254538.0
L1,552,P007517,255528.0,255528.0,255594.0
L1,553,P004708,255990.0,255990.0,256056.0
L1,554,P007880,257046.0,257046.0,257112.0
L1,555,P003856,257376.0,257376.0,257442.0
L1,556,P000675,258168.0,258168.0,258234.0
L1,557,P002256,258498.0,258498.0,258564.0
L1,558,P002611,258609.0,258609.0,258675.0
L1,559,P002982,258720.0,258720.0,258786.0
L1,560,P001209,258831.0,258831.0,258897.0
L1,561,P001247,258942.0,258942.0,259008.0
L1,562,P008612,259074.0,259074.0,259140.0
L1,563,P006328,259998.0,259998.0,260064.0
L1,564,P006968,260196.0,260196.0,260262.0
L1,565,P001764,261186.0,261186.0,261252.0
L1,566,P000687,261978.0,261978.0,262044.0
L1,567,P001425,262374.0,262374.0,262440.0
L1,568,P004947,262506.0,262506.0,262572.0
L1,569,P007781,262836.0,262836.0,262902.0
L1,570,P003391,262947.0,262947.0,263013.0
L1,571,P006415,263937.0,263937.0,264003.0
L1,572,P000949,264597.0,264597.0,264663.0
L1,573,P001351,264708.0,264708.0,264774.0
L1,574,P001053,265434.0,265434.0,265500.0
L1,575,P000022,266358.0,266358.0,266424.0
L1,576,P001840,267216.0,267216.0,267282.0
