task_id,type,plate_id,crane_id,start_seconds,finish_seconds
R_L1_P005382_P003247_4128,relocate,P003247,C1,311586.0,311652.0
R_L1_P005382_P008727_4129,relocate,P008727,C1,311652.0,311718.0
R_L1_P005382_P000909_4130,relocate,P000909,C1,311718.0,311784.0
R_L1_P005382_P002239_4131,relocate,P002239,C1,311784.0,311850.0
R_L1_P005382_P004853_4132,relocate,P004853,C1,311850.0,311916.0
OUT_L1_P005382_595,outbound,P005382,C1,311916.0,311982.0
R_L1_P005074_P008732_4133,relocate,P008732,C1,311982.0,312048.0
R_L1_P005074_P005349_4134,relocate,P005349,C1,312048.0,312114.0
R_L1_P005074_P002643_4135,relocate,P002643,C1,312114.0,312180.0
R_L1_P005074_P009327_4136,relocate,P009327,C1,312180.0,312246.0
OUT_L1_P005074_596,outbound,P005074,C1,312246.0,312312.0
R_L1_P004443_P002391_4137,relocate,P002391,C1,312312.0,312378.0
R_L1_P004443_P006280_4138,relocate,P006280,C1,312378.0,312444.0
R_L1_P004443_P009516_4139,relocate,P009516,C1,312444.0,312510.0
R_L1_P004443_P002601_4140,relocate,P002601,C1,312510.0,312576.0
R_L1_P004443_P007199_4141,relocate,P007199,C1,312576.0,312642.0
R_L1_P004443_P002726_4142,relocate,P002726,C1,312642.0,312708.0
OUT_L1_P004443_597,outbound,P004443,C1,312708.0,312774.0
OUT_L1_P005346_598,outbound,P005346,C1,312774.0,312840.0
R_L1_P002303_P001751_4143,relocate,P001751,C1,312840.0,312906.0
R_L1_P002303_P006042_4144,relocate,P006042,C1,312906.0,312972.0
R_L1_P002303_P003181_4145,relocate,P003181,C1,312972.0,313038.0
R_L1_P002303_P008744_4146,relocate,P008744,C1,313038.0,313104.0
R_L1_P002303_P000856_4147,relocate,P000856,C1,313104.0,313170.0
R_L1_P002303_P009462_4148,relocate,P009462,C1,313170.0,313236.0
R_L1_P002303_P004469_4149,relocate,P004469,C1,313236.0,313302.0
R_L1_P002303_P008526_4150,relocate,P008526,C1,313302.0,313368.0
R_L1_P002303_P007085_4151,relocate,P007085,C1,313368.0,313434.0
R_L1_P002303_P007872_4152,relocate,P007872,C1,313434.0,313500.0
R_L1_P002303_P007337_4153,relocate,P007337,C1,313500.0,313566.0
OUT_L1_P002303_599,outbound,P002303,C1,313566.0,313632.0
R_L1_P006888_P009429_4154,relocate,P009429,C1,313632.0,313698.0
R_L1_P006888_P009312_4155,relocate,P009312,C1,313698.0,313764.0
R_L1_P006888_P005856_4156,relocate,P005856,C1,313764.0,313830.0
OUT_L1_P006888_600,outbound,P006888,C1,313830.0,313896.0
OUT_L1_P002675_601,outbound,P002675,C1,313896.0,313962.0
OUT_L1_P007836_602,outbound,P007836,C1,313962.0,314028.0
OUT_L1_P008110_603,outbound,P008110,C1,314028.0,314094.0
OUT_L1_P000517_604,outbound,P000517,C1,314094.0,314160.0
OUT_L1_P004520_605,outbound,P004520,C1,314160.0,314226.0
OUT_L1_P002969_606,outbound,P002969,C1,314226.0,314292.0
R_L1_P008719_P003803_4157,relocate,P003803,C1,314292.0,314358.0
R_L1_P008719_P002837_4158,relocate,P002837,C1,314358.0,314424.0
R_L1_P008719_P007649_4159,relocate,P007649,C1,314424.0,314490.0
R_L1_P008719_P000272_4160,relocate,P000272,C1,314490.0,314556.0
R_L1_P008719_P009266_4161,relocate,P009266,C1,314556.0,314622.0
R_L1_P008719_P008131_4162,relocate,P008131,C1,314622.0,314688.0
R_L1_P008719_P001028_4163,relocate,P001028,C1,314688.0,314754.0
R_L1_P008719_P004364_4164,relocate,P004364,C1,314754.0,314820.0
R_L1_P008719_P009527_4165,relocate,P009527,C1,314820.0,314886.0
R_L1_P008719_P009032_4166,relocate,P009032,C1,314886.0,314952.0
R_L1_P008719_P005277_4167,relocate,P005277,C1,314952.0,315018.0
R_L1_P008719_P003091_4168,relocate,P003091,C1,315018.0,315084.0
R_L1_P008719_P005332_4169,relocate,P005332,C1,315084.0,315150.0
R_L1_P008719_P000763_4170,relocate,P000763,C1,315150.0,315216.0
R_L1_P008719_P007524_4171,relocate,P007524,C1,315216.0,315282.0
R_L1_P008719_P004826_4172,relocate,P004826,C1,315282.0,315348.0
OUT_L1_P008719_607,outbound,P008719,C1,315348.0,315414.0
R_L1_P000800_P007161_4173,relocate,P007161,C1,315414.0,315480.0
R_L1_P000800_P005340_4174,relocate,P005340,C1,315480.0,315546.0
R_L1_P000800_P007769_4175,relocate,P007769,C1,315546.0,315612.0
R_L1_P000800_P004359_4176,relocate,P004359,C1,315612.0,315678.0
R_L1_P000800_P004074_4177,relocate,P004074,C1,315678.0,315744.0
R_L1_P000800_P006289_4178,relocate,P006289,C1,315744.0,315810.0
R_L1_P000800_P001305_4179,relocate,P001305,C1,315810.0,315876.0
R_L1_P000800_P003030_4180,relocate,P003030,C1,315876.0,315942.0
OUT_L1_P000800_608,outbound,P000800,C1,315942.0,316008.0
R_L1_P009087_P006164_4181,relocate,P006164,C1,316008.0,316074.0
R_L1_P009087_P001500_4182,relocate,P001500,C1,316074.0,316140.0
R_L1_P009087_P009749_4183,relocate,P009749,C1,316140.0,316206.0
R_L1_P009087_P009777_4184,relocate,P009777,C1,316206.0,316272.0
R_L1_P009087_P000326_4185,relocate,P000326,C1,316272.0,316338.0
R_L1_P009087_P009522_4186,relocate,P009522,C1,316338.0,316404.0
R_L1_P009087_P000160_4187,relocate,P000160,C1,316404.0,316470.0
OUT_L1_P009087_609,outbound,P009087,C1,316470.0,316536.0
OUT_L1_P005376_610,outbound,P005376,C1,316536.0,316602.0
OUT_L1_P006699_611,outbound,P006699,C1,316602.0,316668.0
R_L1_P004708_P007813_4188,relocate,P007813,C1,316668.0,316734.0
R_L1_P004708_P003671_4189,relocate,P003671,C1,316734.0,316800.0
R_L1_P004708_P009548_4190,relocate,P009548,C1,316800.0,316866.0
R_L1_P004708_P009250_4191,relocate,P009250,C1,316866.0,316932.0
R_L1_P004708_P002679_4192,relocate,P002679,C1,316932.0,316998.0
R_L1_P004708_P001414_4193,relocate,P001414,C1,316998.0,317064.0
OUT_L1_P004708_612,outbound,P004708,C1,317064.0,317130.0
R_L1_P000425_P007459_4194,relocate,P007459,C1,317130.0,317196.0
R_L1_P000425_P000119_4195,relocate,P000119,C1,317196.0,317262.0
R_L1_P000425_P006635_4196,relocate,P006635,C1,317262.0,317328.0
R_L1_P000425_P005218_4197,relocate,P005218,C1,317328.0,317394.0
R_L1_P000425_P003721_4198,relocate,P003721,C1,317394.0,317460.0
R_L1_P000425_P003729_4199,relocate,P003729,C1,317460.0,317526.0
R_L1_P000425_P004943_4200,relocate,P004943,C1,317526.0,317592.0
R_L1_P000425_P006720_4201,relocate,P006720,C1,317592.0,317658.0
R_L1_P000425_P001086_4202,relocate,P001086,C1,317658.0,317724.0
R_L1_P000425_P007868_4203,relocate,P007868,C1,317724.0,317790.0
R_L1_P000425_P008539_4204,relocate,P008539,C1,317790.0,317856.0
R_L1_P000425_P002318_4205,relocate,P002318,C1,317856.0,317922.0
R_L1_P000425_P006995_4206,relocate,P006995,C1,317922.0,317988.0
R_L1_P000425_P009892_4207,relocate,P009892,C1,317988.0,318054.0
R_L1_P000425_P001506_4208,relocate,P001506,C1,318054.0,318120.0
R_L1_P000425_P007054_4209,relocate,P007054,C1,318120.0,318186.0
OUT_L1_P000425_613,outbound,P000425,C1,318186.0,318252.0
R_L1_P003856_P004731_4210,relocate,P004731,C1,318252.0,318318.0
R_L1_P003856_P001525_4211,relocate,P001525,C1,318318.0,318384.0
R_L1_P003856_P006153_4212,relocate,P006153,C1,318384.0,318450.0
R_L1_P003856_P000284_4213,relocate,P000284,C1,318450.0,318516.0
OUT_L1_P003856_614,outbound,P003856,C1,318516.0,318582.0
R_L1_P000675_P006690_4214,relocate,P006690,C1,318582.0,318648.0
R_L1_P000675_P008567_4215,relocate,P008567,C1,318648.0,318714.0
R_L1_P000675_P008123_4216,relocate,P008123,C1,318714.0,318780.0
R_L1_P000675_P007148_4217,relocate,P007148,C1,318780.0,318846.0
R_L1_P000675_P005052_4218,relocate,P005052,C1,318846.0,318912.0
R_L1_P000675_P006767_4219,relocate,P006767,C1,318912.0,318978.0
R_L1_P000675_P006474_4220,relocate,P006474,C1,318978.0,319044.0
R_L1_P000675_P009722_4221,relocate,P009722,C1,319044.0,319110.0
R_L1_P000675_P008665_4222,relocate,P008665,C1,319110.0,319176.0
R_L1_P000675_P008154_4223,relocate,P008154,C1,319176.0,319242.0
R_L1_P000675_P004846_4224,relocate,P004846,C1,319242.0,319308.0
OUT_L1_P000675_615,outbound,P000675,C1,319308.0,319374.0
R_L1_P002256_P009010_4225,relocate,P009010,C1,319374.0,319440.0
R_L1_P002256_P003839_4226,relocate,P003839,C1,319440.0,319506.0
R_L1_P002256_P002395_4227,relocate,P002395,C1,319506.0,319572.0
R_L1_P002256_P001757_4228,relocate,P001757,C1,319572.0,319638.0
OUT_L1_P002256_616,outbound,P002256,C1,319638.0,319704.0
OUT_L1_P002611_617,outbound,P002611,C1,319704.0,319770.0
OUT_L1_P002982_618,outbound,P002982,C1,319770.0,319836.0
OUT_L1_P001209_619,outbound,P001209,C1,319836.0,319902.0
OUT_L1_P001247_620,outbound,P001247,C1,319902.0,319968.0
R_L1_P008612_P007291_4229,relocate,P007291,C1,319968.0,320034.0
OUT_L1_P008612_621,outbound,P008612,C1,320034.0,320100.0
R_L1_P006328_P006791_4230,relocate,P006791,C1,320100.0,320166.0
R_L1_P006328_P005303_4231,relocate,P005303,C1,320166.0,320232.0
R_L1_P006328_P008659_4232,relocate,P008659,C1,320232.0,320298.0
R_L1_P006328_P001103_4233,relocate,P001103,C1,320298.0,320364.0
R_L1_P006328_P007513_4234,relocate,P007513,C1,320364.0,320430.0
R_L1_P006328_P001543_4235,relocate,P001543,C1,320430.0,320496.0
R_L1_P006328_P009001_4236,relocate,P009001,C1,320496.0,320562.0
R_L1_P006328_P009368_4237,relocate,P009368,C1,320562.0,320628.0
R_L1_P006328_P008317_4238,relocate,P008317,C1,320628.0,320694.0
R_L1_P006328_P005373_4239,relocate,P005373,C1,320694.0,320760.0
R_L1_P006328_P008972_4240,relocate,P008972,C1,320760.0,320826.0
R_L1_P006328_P005268_4241,relocate,P005268,C1,320826.0,320892.0
R_L1_P006328_P005174_4242,relocate,P005174,C1,320892.0,320958.0
OUT_L1_P006328_622,outbound,P006328,C1,320958.0,321024.0
OUT_L1_P006968_623,outbound,P006968,C1,321024.0,321090.0
R_L1_P005712_P004842_4243,relocate,P004842,C1,321090.0,321156.0
R_L1_P005712_P003810_4244,relocate,P003810,C1,321156.0,321222.0
R_L1_P005712_P003194_4245,relocate,P003194,C1,321222.0,321288.0
R_L1_P005712_P002733_4246,relocate,P002733,C1,321288.0,321354.0
R_L1_P005712_P001304_4247,relocate,P001304,C1,321354.0,321420.0
R_L1_P005712_P000331_4248,relocate,P000331,C1,321420.0,321486.0
R_L1_P005712_P005206_4249,relocate,P005206,C1,321486.0,321552.0
R_L1_P005712_P002550_4250,relocate,P002550,C1,321552.0,321618.0
R_L1_P005712_P003074_4251,relocate,P003074,C1,321618.0,321684.0
R_L1_P005712_P008219_4252,relocate,P008219,C1,321684.0,321750.0
R_L1_P005712_P004507_4253,relocate,P004507,C1,321750.0,321816.0
R_L1_P005712_P000512_4254,relocate,P000512,C1,321816.0,321882.0
R_L1_P005712_P008010_4255,relocate,P008010,C1,321882.0,321948.0
R_L1_P005712_P003015_4256,relocate,P003015,C1,321948.0,322014.0
R_L1_P005712_P002722_4257,relocate,P002722,C1,322014.0,322080.0
R_L1_P005712_P009187_4258,relocate,P009187,C1,322080.0,322146.0
R_L1_P005712_P007531_4259,relocate,P007531,C1,322146.0,322212.0
OUT_L1_P005712_624,outbound,P005712,C1,322212.0,322278.0
R_L1_P000687_P007746_4260,relocate,P007746,C1,322278.0,322344.0
R_L1_P000687_P003167_4261,relocate,P003167,C1,322344.0,322410.0
R_L1_P000687_P009566_4262,relocate,P009566,C1,322410.0,322476.0
R_L1_P000687_P001449_4263,relocate,P001449,C1,322476.0,322542.0
R_L1_P000687_P000992_4264,relocate,P000992,C1,322542.0,322608.0
R_L1_P000687_P000810_4265,relocate,P000810,C1,322608.0,322674.0
R_L1_P000687_P006739_4266,relocate,P006739,C1,322674.0,322740.0
R_L1_P000687_P008792_4267,relocate,P008792,C1,322740.0,322806.0
R_L1_P000687_P003650_4268,relocate,P003650,C1,322806.0,322872.0
R_L1_P000687_P005785_4269,relocate,P005785,C1,322872.0,322938.0
R_L1_P000687_P007028_4270,relocate,P007028,C1,322938.0,323004.0
OUT_L1_P000687_625,outbound,P000687,C1,323004.0,323070.0
R_L1_P001425_P000655_4271,relocate,P000655,C1,323070.0,323136.0
R_L1_P001425_P000341_4272,relocate,P000341,C1,323136.0,323202.0
R_L1_P001425_P008223_4273,relocate,P008223,C1,323202.0,323268.0
R_L1_P001425_P005031_4274,relocate,P005031,C1,323268.0,323334.0
R_L1_P001425_P003288_4275,relocate,P003288,C1,323334.0,323400.0
OUT_L1_P001425_626,outbound,P001425,C1,323400.0,323466.0
R_L1_P004947_P009546_4276,relocate,P009546,C1,323466.0,323532.0
OUT_L1_P004947_627,outbound,P004947,C1,323532.0,323598.0
R_L1_P007781_P007138_4277,relocate,P007138,C1,323598.0,323664.0
R_L1_P007781_P000697_4278,relocate,P000697,C1,323664.0,323730.0
R_L1_P007781_P005165_4279,relocate,P005165,C1,323730.0,323796.0
R_L1_P007781_P001218_4280,relocate,P001218,C1,323796.0,323862.0
OUT_L1_P007781_628,outbound,P007781,C1,323862.0,323928.0
OUT_L1_P003391_629,outbound,P003391,C1,323928.0,323994.0
R_L1_P006415_P001421_4281,relocate,P001421,C1,323994.0,324060.0
R_L1_P006415_P002971_4282,relocate,P002971,C1,324060.0,324126.0
R_L1_P006415_P003307_4283,relocate,P003307,C1,324126.0,324192.0
R_L1_P006415_P003620_4284,relocate,P003620,C1,324192.0,324258.0
R_L1_P006415_P007996_4285,relocate,P007996,C1,324258.0,324324.0
R_L1_P006415_P005746_4286,relocate,P005746,C1,324324.0,324390.0
R_L1_P006415_P009827_4287,relocate,P009827,C1,324390.0,324456.0
R_L1_P006415_P005889_4288,relocate,P005889,C1,324456.0,324522.0
R_L1_P006415_P006887_4289,relocate,P006887,C1,324522.0,324588.0
R_L1_P006415_P001834_4290,relocate,P001834,C1,324588.0,324654.0
R_L1_P006415_P005278_4291,relocate,P005278,C1,324654.0,324720.0
R_L1_P006415_P005135_4292,relocate,P005135,C1,324720.0,324786.0
R_L1_P006415_P003446_4293,relocate,P003446,C1,324786.0,324852.0
R_L1_P006415_P001275_4294,relocate,P001275,C1,324852.0,324918.0
OUT_L1_P006415_630,outbound,P006415,C1,324918.0,324984.0
R_L1_P000949_P003341_4295,relocate,P003341,C1,324984.0,325050.0
R_L1_P000949_P006278_4296,relocate,P006278,C1,325050.0,325116.0
R_L1_P000949_P009503_4297,relocate,P009503,C1,325116.0,325182.0
R_L1_P000949_P002635_4298,relocate,P002635,C1,325182.0,325248.0
R_L1_P000949_P007759_4299,relocate,P007759,C1,325248.0,325314.0
R_L1_P000949_P006473_4300,relocate,P006473,C1,325314.0,325380.0
R_L1_P000949_P001238_4301,relocate,P001238,C1,325380.0,325446.0
R_L1_P000949_P003298_4302,relocate,P003298,C1,325446.0,325512.0
R_L1_P000949_P002115_4303,relocate,P002115,C1,325512.0,325578.0
OUT_L1_P000949_631,outbound,P000949,C1,325578.0,325644.0
OUT_L1_P001351_632,outbound,P001351,C1,325644.0,325710.0
R_L1_P001053_P009994_4304,relocate,P009994,C1,325710.0,325776.0
R_L1_P001053_P002688_4305,relocate,P002688,C1,325776.0,325842.0
R_L1_P001053_P001190_4306,relocate,P001190,C1,325842.0,325908.0
R_L1_P001053_P008684_4307,relocate,P008684,C1,325908.0,325974.0
R_L1_P001053_P007873_4308,relocate,P007873,C1,325974.0,326040.0
R_L1_P001053_P009002_4309,relocate,P009002,C1,326040.0,326106.0
R_L1_P001053_P007082_4310,relocate,P007082,C1,326106.0,326172.0
R_L1_P001053_P001385_4311,relocate,P001385,C1,326172.0,326238.0
R_L1_P001053_P008070_4312,relocate,P008070,C1,326238.0,326304.0
R_L1_P001053_P000546_4313,relocate,P000546,C1,326304.0,326370.0
OUT_L1_P001053_633,outbound,P001053,C1,326370.0,326436.0
R_L1_P000022_P005731_4314,relocate,P005731,C1,326436.0,326502.0
R_L1_P000022_P000124_4315,relocate,P000124,C1,326502.0,326568.0
R_L1_P000022_P001936_4316,relocate,P001936,C1,326568.0,326634.0
R_L1_P000022_P007102_4317,relocate,P007102,C1,326634.0,326700.0
R_L1_P000022_P004252_4318,relocate,P004252,C1,326700.0,326766.0
R_L1_P000022_P007765_4319,relocate,P007765,C1,326766.0,326832.0
R_L1_P000022_P008681_4320,relocate,P008681,C1,326832.0,326898.0
R_L1_P000022_P005068_4321,relocate,P005068,C1,326898.0,326964.0
R_L1_P000022_P000761_4322,relocate,P000761,C1,326964.0,327030.0
R_L1_P000022_P004471_4323,relocate,P004471,C1,327030.0,327096.0
R_L1_P000022_P006302_4324,relocate,P006302,C1,327096.0,327162.0
R_L1_P000022_P000667_4325,relocate,P000667,C1,327162.0,327228.0
R_L1_P000022_P002503_4326,relocate,P002503,C1,327228.0,327294.0
OUT_L1_P000022_634,outbound,P000022,C1,327294.0,327360.0
R_L1_P001840_P005430_4327,relocate,P005430,C1,327360.0,327426.0
R_L1_P001840_P002138_4328,relocate,P002138,C1,327426.0,327492.0
R_L1_P001840_P003492_4329,relocate,P003492,C1,327492.0,327558.0
R_L1_P001840_P006938_4330,relocate,P006938,C1,327558.0,327624.0
R_L1_P001840_P005547_4331,relocate,P005547,C1,327624.0,327690.0
R_L1_P001840_P004313_4332,relocate,P004313,C1,327690.0,327756.0
R_L1_P001840_P005924_4333,relocate,P005924,C1,327756.0,327822.0
R_L1_P001840_P007212_4334,relocate,P007212,C1,327822.0,327888.0
R_L1_P001840_P001287_4335,relocate,P001287,C1,327888.0,327954.0
R_L1_P001840_P002776_4336,relocate,P002776,C1,327954.0,328020.0
R_L1_P001840_P009258_4337,relocate,P009258,C1,328020.0,328086.0
R_L1_P001840_P009457_4338,relocate,P009457,C1,328086.0,328152.0
OUT_L1_P001840_635,outbound,P001840,C1,328152.0,328218.0
R_L1_P009089_P000851_4339,relocate,P000851,C1,328218.0,328284.0
R_L1_P009089_P001341_4340,relocate,P001341,C1,328284.0,328350.0
R_L1_P009089_P002275_4341,relocate,P002275,C1,328350.0,328416.0
R_L1_P009089_P007696_4342,relocate,P007696,C1,328416.0,328482.0
R_L1_P009089_P003698_4343,relocate,P003698,C1,328482.0,328548.0
R_L1_P009089_P003773_4344,relocate,P003773,C1,328548.0,328614.0
R_L1_P009089_P008703_4345,relocate,P008703,C1,328614.0,328680.0
R_L1_P009089_P009629_4346,relocate,P009629,C1,328680.0,328746.0
R_L1_P009089_P006055_4347,relocate,P006055,C1,328746.0,328812.0
R_L1_P009089_P004241_4348,relocate,P004241,C1,328812.0,328878.0
R_L1_P009089_P005117_4349,relocate,P005117,C1,328878.0,328944.0
R_L1_P009089_P007041_4350,relocate,P007041,C1,328944.0,329010.0
R_L1_P009089_P003418_4351,relocate,P003418,C1,329010.0,329076.0
R_L1_P009089_P002490_4352,relocate,P002490,C1,329076.0,329142.0
R_L1_P009089_P005164_4353,relocate,P005164,C1,329142.0,329208.0
R_L1_P009089_P004290_4354,relocate,P004290,C1,329208.0,329274.0
R_L1_P009089_P008963_4355,relocate,P008963,C1,329274.0,329340.0
R_L1_P009089_P000588_4356,relocate,P000588,C1,329340.0,329406.0
OUT_L1_P009089_636,outbound,P009089,C1,329406.0,329472.0
OUT_L1_P005029_637,outbound,P005029,C1,329472.0,329538.0
R_L1_P008781_P008435_4357,relocate,P008435,C1,329538.0,329604.0
R_L1_P008781_P006547_4358,relocate,P006547,C1,329604.0,329670.0
R_L1_P008781_P003956_4359,relocate,P003956,C1,329670.0,329736.0
R_L1_P008781_P004093_4360,relocate,P004093,C1,329736.0,329802.0
R_L1_P008781_P002549_4361,relocate,P002549,C1,329802.0,329868.0
R_L1_P008781_P005006_4362,relocate,P005006,C1,329868.0,329934.0
R_L1_P008781_P000472_4363,relocate,P000472,C1,329934.0,330000.0
R_L1_P008781_P004660_4364,relocate,P004660,C1,330000.0,330066.0
R_L1_P008781_P005182_4365,relocate,P005182,C1,330066.0,330132.0
R_L1_P008781_P002537_4366,relocate,P002537,C1,330132.0,330198.0
R_L1_P008781_P009313_4367,relocate,P009313,C1,330198.0,330264.0
R_L1_P008781_P001896_4368,relocate,P001896,C1,330264.0,330330.0
OUT_L1_P008781_638,outbound,P008781,C1,330330.0,330396.0
R_L1_P004336_P001992_4369,relocate,P001992,C1,330396.0,330462.0
R_L1_P004336_P001870_4370,relocate,P001870,C1,330462.0,330528.0
R_L1_P004336_P003219_4371,relocate,P003219,C1,330528.0,330594.0
R_L1_P004336_P001985_4372,relocate,P001985,C1,330594.0,330660.0
R_L1_P004336_P009957_4373,relocate,P009957,C1,330660.0,330726.0
R_L1_P004336_P003947_4374,relocate,P003947,C1,330726.0,330792.0
R_L1_P004336_P008214_4375,relocate,P008214,C1,330792.0,330858.0
R_L1_P004336_P004280_4376,relocate,P004280,C1,330858.0,330924.0
R_L1_P004336_P005542_4377,relocate,P005542,C1,330924.0,330990.0
OUT_L1_P004336_639,outbound,P004336,C1,330990.0,331056.0
R_L1_P002974_P009447_4378,relocate,P009447,C1,331056.0,331122.0
R_L1_P002974_P000938_4379,relocate,P000938,C1,331122.0,331188.0
OUT_L1_P002974_640,outbound,P002974,C1,331188.0,331254.0
R_L1_P008155_P000505_4380,relocate,P000505,C1,331254.0,331320.0
R_L1_P008155_P005912_4381,relocate,P005912,C1,331320.0,331386.0
R_L1_P008155_P003857_4382,relocate,P003857,C1,331386.0,331452.0
R_L1_P008155_P006043_4383,relocate,P006043,C1,331452.0,331518.0
R_L1_P008155_P009876_4384,relocate,P009876,C1,331518.0,331584.0
R_L1_P008155_P009585_4385,relocate,P009585,C1,331584.0,331650.0
R_L1_P008155_P002341_4386,relocate,P002341,C1,331650.0,331716.0
R_L1_P008155_P005129_4387,relocate,P005129,C1,331716.0,331782.0
R_L1_P008155_P008472_4388,relocate,P008472,C1,331782.0,331848.0
R_L1_P008155_P001011_4389,relocate,P001011,C1,331848.0,331914.0
R_L1_P008155_P006525_4390,relocate,P006525,C1,331914.0,331980.0
R_L1_P008155_P003393_4391,relocate,P003393,C1,331980.0,332046.0
R_L1_P008155_P006828_4392,relocate,P006828,C1,332046.0,332112.0
R_L1_P008155_P002879_4393,relocate,P002879,C1,332112.0,332178.0
R_L1_P008155_P005524_4394,relocate,P005524,C1,332178.0,332244.0
R_L1_P008155_P001815_4395,relocate,P001815,C1,332244.0,332310.0
R_L1_P008155_P000771_4396,relocate,P000771,C1,332310.0,332376.0
R_L1_P008155_P005361_4397,relocate,P005361,C1,332376.0,332442.0
OUT_L1_P008155_641,outbound,P008155,C1,332442.0,332508.0
R_L1_P008208_P004159_4398,relocate,P004159,C1,332508.0,332574.0
R_L1_P008208_P002852_4399,relocate,P002852,C1,332574.0,332640.0
R_L1_P008208_P008653_4400,relocate,P008653,C1,332640.0,332706.0
R_L1_P008208_P006099_4401,relocate,P006099,C1,332706.0,332772.0
R_L1_P008208_P005269_4402,relocate,P005269,C1,332772.0,332838.0
R_L1_P008208_P001784_4403,relocate,P001784,C1,332838.0,332904.0
R_L1_P008208_P006233_4404,relocate,P006233,C1,332904.0,332970.0
R_L1_P008208_P002106_4405,relocate,P002106,C1,332970.0,333036.0
R_L1_P008208_P004205_4406,relocate,P004205,C1,333036.0,333102.0
R_L1_P008208_P001475_4407,relocate,P001475,C1,333102.0,333168.0
R_L1_P008208_P000577_4408,relocate,P000577,C1,333168.0,333234.0
R_L1_P008208_P006218_4409,relocate,P006218,C1,333234.0,333300.0
R_L1_P008208_P005339_4410,relocate,P005339,C1,333300.0,333366.0
R_L1_P008208_P000903_4411,relocate,P000903,C1,333366.0,333432.0
R_L1_P008208_P001383_4412,relocate,P001383,C1,333432.0,333498.0
R_L1_P008208_P008730_4413,relocate,P008730,C1,333498.0,333564.0
R_L1_P008208_P000260_4414,relocate,P000260,C1,333564.0,333630.0
R_L1_P008208_P009816_4415,relocate,P009816,C1,333630.0,333696.0
OUT_L1_P008208_642,outbound,P008208,C1,333696.0,333762.0
R_L1_P000193_P000788_4416,relocate,P000788,C1,333762.0,333828.0
R_L1_P000193_P003348_4417,relocate,P003348,C1,333828.0,333894.0
R_L1_P000193_P009004_4418,relocate,P009004,C1,333894.0,333960.0
R_L1_P000193_P004593_4419,relocate,P004593,C1,333960.0,334026.0
R_L1_P000193_P003990_4420,relocate,P003990,C1,334026.0,334092.0
R_L1_P000193_P009564_4421,relocate,P009564,C1,334092.0,334158.0
R_L1_P000193_P005807_4422,relocate,P005807,C1,334158.0,334224.0
R_L1_P000193_P007991_4423,relocate,P007991,C1,334224.0,334290.0
R_L1_P000193_P009177_4424,relocate,P009177,C1,334290.0,334356.0
R_L1_P000193_P007728_4425,relocate,P007728,C1,334356.0,334422.0
R_L1_P000193_P008749_4426,relocate,P008749,C1,334422.0,334488.0
R_L1_P000193_P004971_4427,relocate,P004971,C1,334488.0,334554.0
R_L1_P000193_P009057_4428,relocate,P009057,C1,334554.0,334620.0
R_L1_P000193_P008075_4429,relocate,P008075,C1,334620.0,334686.0
OUT_L1_P000193_643,outbound,P000193,C1,334686.0,334752.0
R_L1_P003694_P009136_4430,relocate,P009136,C1,334752.0,334818.0
R_L1_P003694_P007182_4431,relocate,P007182,C1,334818.0,334884.0
R_L1_P003694_P007108_4432,relocate,P007108,C1,334884.0,334950.0
R_L1_P003694_P004310_4433,relocate,P004310,C1,334950.0,335016.0
OUT_L1_P003694_644,outbound,P003694,C1,335016.0,335082.0
R_L1_P006879_P004160_4434,relocate,P004160,C1,335082.0,335148.0
R_L1_P006879_P002254_4435,relocate,P002254,C1,335148.0,335214.0
R_L1_P006879_P008588_4436,relocate,P008588,C1,335214.0,335280.0
R_L1_P006879_P006980_4437,relocate,P006980,C1,335280.0,335346.0
R_L1_P006879_P009656_4438,relocate,P009656,C1,335346.0,335412.0
OUT_L1_P006879_645,outbound,P006879,C1,335412.0,335478.0
OUT_L1_P000869_646,outbound,P000869,C1,335478.0,335544.0
OUT_L1_P007036_647,outbound,P007036,C1,335544.0,335610.0
R_L1_P003924_P005707_4439,relocate,P005707,C1,335610.0,335676.0
R_L1_P003924_P003543_4440,relocate,P003543,C1,335676.0,335742.0
R_L1_P003924_P009150_4441,relocate,P009150,C1,335742.0,335808.0
R_L1_P003924_P005740_4442,relocate,P005740,C1,335808.0,335874.0
R_L1_P003924_P000917_4443,relocate,P000917,C1,335874.0,335940.0
R_L1_P003924_P007366_4444,relocate,P007366,C1,335940.0,336006.0
R_L1_P003924_P009063_4445,relocate,P009063,C1,336006.0,336072.0
OUT_L1_P003924_648,outbound,P003924,C1,336072.0,336138.0
R_L1_P005620_P004084_4446,relocate,P004084,C1,336138.0,336204.0
R_L1_P005620_P004315_4447,relocate,P004315,C1,336204.0,336270.0
R_L1_P005620_P005485_4448,relocate,P005485,C1,336270.0,336336.0
R_L1_P005620_P003869_4449,relocate,P003869,C1,336336.0,336402.0
R_L1_P005620_P002228_4450,relocate,P002228,C1,336402.0,336468.0
R_L1_P005620_P007143_4451,relocate,P007143,C1,336468.0,336534.0
R_L1_P005620_P005906_4452,relocate,P005906,C1,336534.0,336600.0
R_L1_P005620_P009227_4453,relocate,P009227,C1,336600.0,336666.0
R_L1_P005620_P004171_4454,relocate,P004171,C1,336666.0,336732.0
