task_id,type,plate_id,crane_id,start_seconds,finish_seconds
R_L2_P000934_P000568_6669,relocate,P000568,C1,582714.0,582780.0
OUT_L2_P000934_962,outbound,P000934,C1,582780.0,582846.0
R_L2_P009326_P004613_6670,relocate,P004613,C1,582846.0,582912.0
R_L2_P009326_P007912_6671,relocate,P007912,C1,582912.0,582978.0
R_L2_P009326_P007068_6672,relocate,P007068,C1,582978.0,583044.0
R_L2_P009326_P008165_6673,relocate,P008165,C1,583044.0,583110.0
OUT_L2_P009326_963,outbound,P009326,C1,583110.0,583176.0
R_L2_P008363_P005141_6674,relocate,P005141,C1,583176.0,583242.0
R_L2_P008363_P008104_6675,relocate,P008104,C1,583242.0,583308.0
R_L2_P008363_P001067_6676,relocate,P001067,C1,583308.0,583374.0
R_L2_P008363_P004423_6677,relocate,P004423,C1,583374.0,583440.0
OUT_L2_P008363_964,outbound,P008363,C1,583440.0,583506.0
R_L2_P005783_P007628_6678,relocate,P007628,C1,583506.0,583572.0
R_L2_P005783_P009374_6679,relocate,P009374,C1,583572.0,583638.0
R_L2_P005783_P003904_6680,relocate,P003904,C1,583638.0,583704.0
R_L2_P005783_P004831_6681,relocate,P004831,C1,583704.0,583770.0
OUT_L2_P005783_965,outbound,P005783,C1,583770.0,583836.0
R_L2_P006866_P001258_6682,relocate,P001258,C1,583836.0,583902.0
R_L2_P006866_P001395_6683,relocate,P001395,C1,583902.0,583968.0
R_L2_P006866_P007164_6684,relocate,P007164,C1,583968.0,584034.0
R_L2_P006866_P005695_6685,relocate,P005695,C1,584034.0,584100.0
OUT_L2_P006866_966,outbound,P006866,C1,584100.0,584166.0
R_L2_P009865_P006866_6686,relocate,P006866,C1,584166.0,584232.0
OUT_L2_P009865_967,outbound,P009865,C1,584232.0,584298.0
R_L2_P004920_P006440_6687,relocate,P006440,C1,584298.0,584364.0
R_L2_P004920_P007998_6688,relocate,P007998,C1,584364.0,584430.0
R_L2_P004920_P007774_6689,relocate,P007774,C1,584430.0,584496.0
R_L2_P004920_P009127_6690,relocate,P009127,C1,584496.0,584562.0
OUT_L2_P004920_968,outbound,P004920,C1,584562.0,584628.0
R_L2_P007573_P001990_6691,relocate,P001990,C1,584628.0,584694.0
R_L2_P007573_P003027_6692,relocate,P003027,C1,584694.0,584760.0
R_L2_P007573_P004920_6693,relocate,P004920,C1,584760.0,584826.0
OUT_L2_P007573_969,outbound,P007573,C1,584826.0,584892.0
R_L2_P007876_P007141_6694,relocate,P007141,C1,584892.0,584958.0
R_L2_P007876_P001883_6695,relocate,P001883,C1,584958.0,585024.0
R_L2_P007876_P005289_6696,relocate,P005289,C1,585024.0,585090.0
R_L2_P007876_P003573_6697,relocate,P003573,C1,585090.0,585156.0
OUT_L2_P007876_970,outbound,P007876,C1,585156.0,585222.0
R_L2_P003786_P000643_6698,relocate,P000643,C1,585222.0,585288.0
R_L2_P003786_P007876_6699,relocate,P007876,C1,585288.0,585354.0
OUT_L2_P003786_971,outbound,P003786,C1,585354.0,585420.0
R_L2_P007625_P000706_6700,relocate,P000706,C1,585420.0,585486.0
R_L2_P007625_P000837_6701,relocate,P000837,C1,585486.0,585552.0
R_L2_P007625_P008741_6702,relocate,P008741,C1,585552.0,585618.0
R_L2_P007625_P008781_6703,relocate,P008781,C1,585618.0,585684.0
OUT_L2_P007625_972,outbound,P007625,C1,585684.0,585750.0
R_L2_P000905_P004887_6704,relocate,P004887,C1,585750.0,585816.0
R_L2_P000905_P000533_6705,relocate,P000533,C1,585816.0,585882.0
R_L2_P000905_P005662_6706,relocate,P005662,C1,585882.0,585948.0
R_L2_P000905_P006064_6707,relocate,P006064,C1,585948.0,586014.0
OUT_L2_P000905_973,outbound,P000905,C1,586014.0,586080.0
R_L2_P001045_P007349_6708,relocate,P007349,C1,586080.0,586146.0
R_L2_P001045_P002744_6709,relocate,P002744,C1,586146.0,586212.0
R_L2_P001045_P009993_6710,relocate,P009993,C1,586212.0,586278.0
R_L2_P001045_P006003_6711,relocate,P006003,C1,586278.0,586344.0
OUT_L2_P001045_974,outbound,P001045,C1,586344.0,586410.0
R_L2_P001591_P001744_6712,relocate,P001744,C1,586410.0,586476.0
R_L2_P001591_P008443_6713,relocate,P008443,C1,586476.0,586542.0
R_L2_P001591_P008544_6714,relocate,P008544,C1,586542.0,586608.0
R_L2_P001591_P008365_6715,relocate,P008365,C1,586608.0,586674.0
OUT_L2_P001591_975,outbound,P001591,C1,586674.0,586740.0
R_L2_P007523_P005331_6716,relocate,P005331,C1,586740.0,586806.0
R_L2_P007523_P001988_6717,relocate,P001988,C1,586806.0,586872.0
R_L2_P007523_P005795_6718,relocate,P005795,C1,586872.0,586938.0
R_L2_P007523_P004801_6719,relocate,P004801,C1,586938.0,587004.0
OUT_L2_P007523_976,outbound,P007523,C1,587004.0,587070.0
R_L2_P003689_P007523_6720,relocate,P007523,C1,587070.0,587136.0
OUT_L2_P003689_977,outbound,P003689,C1,587136.0,587202.0
R_L2_P003598_P006250_6721,relocate,P006250,C1,587202.0,587268.0
R_L2_P003598_P006948_6722,relocate,P006948,C1,587268.0,587334.0
R_L2_P003598_P004566_6723,relocate,P004566,C1,587334.0,587400.0
R_L2_P003598_P005516_6724,relocate,P005516,C1,587400.0,587466.0
OUT_L2_P003598_978,outbound,P003598,C1,587466.0,587532.0
R_L2_P006824_P005696_6725,relocate,P005696,C1,587532.0,587598.0
R_L2_P006824_P000500_6726,relocate,P000500,C1,587598.0,587664.0
R_L2_P006824_P001403_6727,relocate,P001403,C1,587664.0,587730.0
R_L2_P006824_P002006_6728,relocate,P002006,C1,587730.0,587796.0
OUT_L2_P006824_979,outbound,P006824,C1,587796.0,587862.0
R_L2_P007858_P001388_6729,relocate,P001388,C1,587862.0,587928.0
R_L2_P007858_P006824_6730,relocate,P006824,C1,587928.0,587994.0
OUT_L2_P007858_980,outbound,P007858,C1,587994.0,588060.0
R_L2_P003289_P003526_6731,relocate,P003526,C1,588060.0,588126.0
R_L2_P003289_P007858_6732,relocate,P007858,C1,588126.0,588192.0
OUT_L2_P003289_981,outbound,P003289,C1,588192.0,588258.0
R_L2_P001338_P003289_6733,relocate,P003289,C1,588258.0,588324.0
OUT_L2_P001338_982,outbound,P001338,C1,588324.0,588390.0
R_L2_P002871_P001338_6734,relocate,P001338,C1,588390.0,588456.0
OUT_L2_P002871_983,outbound,P002871,C1,588456.0,588522.0
R_L2_P006813_P001438_6735,relocate,P001438,C1,588522.0,588588.0
R_L2_P006813_P006864_6736,relocate,P006864,C1,588588.0,588654.0
R_L2_P006813_P006005_6737,relocate,P006005,C1,588654.0,588720.0
R_L2_P006813_P001025_6738,relocate,P001025,C1,588720.0,588786.0
OUT_L2_P006813_984,outbound,P006813,C1,588786.0,588852.0
R_L2_P005084_P006429_6739,relocate,P006429,C1,588852.0,588918.0
R_L2_P005084_P006052_6740,relocate,P006052,C1,588918.0,588984.0
R_L2_P005084_P002038_6741,relocate,P002038,C1,588984.0,589050.0
R_L2_P005084_P008700_6742,relocate,P008700,C1,589050.0,589116.0
OUT_L2_P005084_985,outbound,P005084,C1,589116.0,589182.0
R_L2_P003044_P007670_6743,relocate,P007670,C1,589182.0,589248.0
R_L2_P003044_P007710_6744,relocate,P007710,C1,589248.0,589314.0
R_L2_P003044_P009881_6745,relocate,P009881,C1,589314.0,589380.0
R_L2_P003044_P004814_6746,relocate,P004814,C1,589380.0,589446.0
OUT_L2_P003044_986,outbound,P003044,C1,589446.0,589512.0
R_L2_P002539_P003044_6747,relocate,P003044,C1,589512.0,589578.0
OUT_L2_P002539_987,outbound,P002539,C1,589578.0,589644.0
R_L2_P008997_P003239_6748,relocate,P003239,C1,589644.0,589710.0
R_L2_P008997_P002539_6749,relocate,P002539,C1,589710.0,589776.0
OUT_L2_P008997_988,outbound,P008997,C1,589776.0,589842.0
R_L2_P004885_P004854_6750,relocate,P004854,C1,589842.0,589908.0
R_L2_P004885_P007474_6751,relocate,P007474,C1,589908.0,589974.0
R_L2_P004885_P008326_6752,relocate,P008326,C1,589974.0,590040.0
R_L2_P004885_P009781_6753,relocate,P009781,C1,590040.0,590106.0
OUT_L2_P004885_989,outbound,P004885,C1,590106.0,590172.0
R_L2_P000488_P007206_6754,relocate,P007206,C1,590172.0,590238.0
R_L2_P000488_P001456_6755,relocate,P001456,C1,590238.0,590304.0
R_L2_P000488_P009065_6756,relocate,P009065,C1,590304.0,590370.0
R_L2_P000488_P000994_6757,relocate,P000994,C1,590370.0,590436.0
OUT_L2_P000488_990,outbound,P000488,C1,590436.0,590502.0
R_L2_P008184_P000488_6758,relocate,P000488,C1,590502.0,590568.0
OUT_L2_P008184_991,outbound,P008184,C1,590568.0,590634.0
R_L2_P007011_P006891_6759,relocate,P006891,C1,590634.0,590700.0
R_L2_P007011_P002127_6760,relocate,P002127,C1,590700.0,590766.0
R_L2_P007011_P009625_6761,relocate,P009625,C1,590766.0,590832.0
R_L2_P007011_P002789_6762,relocate,P002789,C1,590832.0,590898.0
OUT_L2_P007011_992,outbound,P007011,C1,590898.0,590964.0
R_L2_P008823_P001842_6763,relocate,P001842,C1,590964.0,591030.0
R_L2_P008823_P009344_6764,relocate,P009344,C1,591030.0,591096.0
R_L2_P008823_P005482_6765,relocate,P005482,C1,591096.0,591162.0
R_L2_P008823_P000772_6766,relocate,P000772,C1,591162.0,591228.0
OUT_L2_P008823_993,outbound,P008823,C1,591228.0,591294.0
R_L2_P005336_P005227_6767,relocate,P005227,C1,591294.0,591360.0
R_L2_P005336_P003142_6768,relocate,P003142,C1,591360.0,591426.0
R_L2_P005336_P005727_6769,relocate,P005727,C1,591426.0,591492.0
R_L2_P005336_P001776_6770,relocate,P001776,C1,591492.0,591558.0
OUT_L2_P005336_994,outbound,P005336,C1,591558.0,591624.0
R_L2_P009213_P005336_6771,relocate,P005336,C1,591624.0,591690.0
OUT_L2_P009213_995,outbound,P009213,C1,591690.0,591756.0
R_L2_P002334_P003758_6772,relocate,P003758,C1,591756.0,591822.0
R_L2_P002334_P007031_6773,relocate,P007031,C1,591822.0,591888.0
R_L2_P002334_P001974_6774,relocate,P001974,C1,591888.0,591954.0
R_L2_P002334_P008458_6775,relocate,P008458,C1,591954.0,592020.0
OUT_L2_P002334_996,outbound,P002334,C1,592020.0,592086.0
R_L2_P003903_P004914_6776,relocate,P004914,C1,592086.0,592152.0
R_L2_P003903_P004087_6777,relocate,P004087,C1,592152.0,592218.0
R_L2_P003903_P003776_6778,relocate,P003776,C1,592218.0,592284.0
R_L2_P003903_P002947_6779,relocate,P002947,C1,592284.0,592350.0
OUT_L2_P003903_997,outbound,P003903,C1,592350.0,592416.0
R_L2_P000464_P003713_6780,relocate,P003713,C1,592416.0,592482.0
R_L2_P000464_P006717_6781,relocate,P006717,C1,592482.0,592548.0
R_L2_P000464_P005144_6782,relocate,P005144,C1,592548.0,592614.0
R_L2_P000464_P003900_6783,relocate,P003900,C1,592614.0,592680.0
R_L2_P000464_P001800_6784,relocate,P001800,C1,592680.0,592746.0
OUT_L2_P000464_998,outbound,P000464,C1,592746.0,592812.0
R_L2_P009879_P001217_6785,relocate,P001217,C1,592812.0,592878.0
R_L2_P009879_P007986_6786,relocate,P007986,C1,592878.0,592944.0
R_L2_P009879_P008589_6787,relocate,P008589,C1,592944.0,593010.0
R_L2_P009879_P003969_6788,relocate,P003969,C1,593010.0,593076.0
R_L2_P009879_P008934_6789,relocate,P008934,C1,593076.0,593142.0
OUT_L2_P009879_999,outbound,P009879,C1,593142.0,593208.0
R_L2_P009657_P003955_6790,relocate,P003955,C1,593208.0,593274.0
R_L2_P009657_P005335_6791,relocate,P005335,C1,593274.0,593340.0
R_L2_P009657_P004665_6792,relocate,P004665,C1,593340.0,593406.0
R_L2_P009657_P009579_6793,relocate,P009579,C1,593406.0,593472.0
R_L2_P009657_P005797_6794,relocate,P005797,C1,593472.0,593538.0
OUT_L2_P009657_1000,outbound,P009657,C1,593538.0,593604.0
R_L2_P002332_P007399_6795,relocate,P007399,C1,593604.0,593670.0
R_L2_P002332_P001433_6796,relocate,P001433,C1,593670.0,593736.0
R_L2_P002332_P003895_6797,relocate,P003895,C1,593736.0,593802.0
R_L2_P002332_P002080_6798,relocate,P002080,C1,593802.0,593868.0
R_L2_P002332_P005974_6799,relocate,P005974,C1,593868.0,593934.0
OUT_L2_P002332_1001,outbound,P002332,C1,593934.0,594000.0
R_L2_P008328_P003449_6800,relocate,P003449,C1,594000.0,594066.0
R_L2_P008328_P000662_6801,relocate,P000662,C1,594066.0,594132.0
R_L2_P008328_P005418_6802,relocate,P005418,C1,594132.0,594198.0
R_L2_P008328_P000538_6803,relocate,P000538,C1,594198.0,594264.0
R_L2_P008328_P002114_6804,relocate,P002114,C1,594264.0,594330.0
OUT_L2_P008328_1002,outbound,P008328,C1,594330.0,594396.0
R_L2_P006780_P003520_6805,relocate,P003520,C1,594396.0,594462.0
R_L2_P006780_P006766_6806,relocate,P006766,C1,594462.0,594528.0
R_L2_P006780_P008333_6807,relocate,P008333,C1,594528.0,594594.0
R_L2_P006780_P008919_6808,relocate,P008919,C1,594594.0,594660.0
R_L2_P006780_P004223_6809,relocate,P004223,C1,594660.0,594726.0
OUT_L2_P006780_1003,outbound,P006780,C1,594726.0,594792.0
R_L2_P008488_P000506_6810,relocate,P000506,C1,594792.0,594858.0
R_L2_P008488_P001071_6811,relocate,P001071,C1,594858.0,594924.0
R_L2_P008488_P003898_6812,relocate,P003898,C1,594924.0,594990.0
R_L2_P008488_P000024_6813,relocate,P000024,C1,594990.0,595056.0
R_L2_P008488_P009614_6814,relocate,P009614,C1,595056.0,595122.0
OUT_L2_P008488_1004,outbound,P008488,C1,595122.0,595188.0
R_L2_P008173_P008760_6815,relocate,P008760,C1,595188.0,595254.0
R_L2_P008173_P000222_6816,relocate,P000222,C1,595254.0,595320.0
R_L2_P008173_P006777_6817,relocate,P006777,C1,595320.0,595386.0
R_L2_P008173_P001281_6818,relocate,P001281,C1,595386.0,595452.0
R_L2_P008173_P001775_6819,relocate,P001775,C1,595452.0,595518.0
OUT_L2_P008173_1005,outbound,P008173,C1,595518.0,595584.0
R_L2_P003384_P001930_6820,relocate,P001930,C1,595584.0,595650.0
R_L2_P003384_P004164_6821,relocate,P004164,C1,595650.0,595716.0
R_L2_P003384_P004156_6822,relocate,P004156,C1,595716.0,595782.0
R_L2_P003384_P005100_6823,relocate,P005100,C1,595782.0,595848.0
R_L2_P003384_P006738_6824,relocate,P006738,C1,595848.0,595914.0
OUT_L2_P003384_1006,outbound,P003384,C1,595914.0,595980.0
R_L2_P000413_P000783_6825,relocate,P000783,C1,595980.0,596046.0
R_L2_P000413_P004402_6826,relocate,P004402,C1,596046.0,596112.0
R_L2_P000413_P001673_6827,relocate,P001673,C1,596112.0,596178.0
R_L2_P000413_P006346_6828,relocate,P006346,C1,596178.0,596244.0
R_L2_P000413_P000161_6829,relocate,P000161,C1,596244.0,596310.0
OUT_L2_P000413_1007,outbound,P000413,C1,596310.0,596376.0
R_L2_P001424_P007685_6830,relocate,P007685,C1,596376.0,596442.0
R_L2_P001424_P008679_6831,relocate,P008679,C1,596442.0,596508.0
R_L2_P001424_P008658_6832,relocate,P008658,C1,596508.0,596574.0
R_L2_P001424_P006091_6833,relocate,P006091,C1,596574.0,596640.0
R_L2_P001424_P005253_6834,relocate,P005253,C1,596640.0,596706.0
OUT_L2_P001424_1008,outbound,P001424,C1,596706.0,596772.0
R_L2_P003952_P005878_6835,relocate,P005878,C1,596772.0,596838.0
R_L2_P003952_P005551_6836,relocate,P005551,C1,596838.0,596904.0
R_L2_P003952_P003057_6837,relocate,P003057,C1,596904.0,596970.0
R_L2_P003952_P001424_6838,relocate,P001424,C1,596970.0,597036.0
OUT_L2_P003952_1009,outbound,P003952,C1,597036.0,597102.0
R_L2_P006256_P009014_6839,relocate,P009014,C1,597102.0,597168.0
R_L2_P006256_P002901_6840,relocate,P002901,C1,597168.0,597234.0
R_L2_P006256_P002281_6841,relocate,P002281,C1,597234.0,597300.0
R_L2_P006256_P009754_6842,relocate,P009754,C1,597300.0,597366.0
R_L2_P006256_P008185_6843,relocate,P008185,C1,597366.0,597432.0
OUT_L2_P006256_1010,outbound,P006256,C1,597432.0,597498.0
R_L2_P006753_P000754_6844,relocate,P000754,C1,597498.0,597564.0
R_L2_P006753_P004514_6845,relocate,P004514,C1,597564.0,597630.0
R_L2_P006753_P000089_6846,relocate,P000089,C1,597630.0,597696.0
R_L2_P006753_P005251_6847,relocate,P005251,C1,597696.0,597762.0
R_L2_P006753_P007968_6848,relocate,P007968,C1,597762.0,597828.0
OUT_L2_P006753_1011,outbound,P006753,C1,597828.0,597894.0
R_L2_P003163_P006978_6849,relocate,P006978,C1,597894.0,597960.0
R_L2_P003163_P001347_6850,relocate,P001347,C1,597960.0,598026.0
R_L2_P003163_P003262_6851,relocate,P003262,C1,598026.0,598092.0
R_L2_P003163_P002069_6852,relocate,P002069,C1,598092.0,598158.0
R_L2_P003163_P005588_6853,relocate,P005588,C1,598158.0,598224.0
OUT_L2_P003163_1012,outbound,P003163,C1,598224.0,598290.0
R_L2_P007470_P004276_6854,relocate,P004276,C1,598290.0,598356.0
R_L2_P007470_P003630_6855,relocate,P003630,C1,598356.0,598422.0
R_L2_P007470_P003530_6856,relocate,P003530,C1,598422.0,598488.0
R_L2_P007470_P008815_6857,relocate,P008815,C1,598488.0,598554.0
R_L2_P007470_P004722_6858,relocate,P004722,C1,598554.0,598620.0
OUT_L2_P007470_1013,outbound,P007470,C1,598620.0,598686.0
R_L2_P008094_P000071_6859,relocate,P000071,C1,598686.0,598752.0
R_L2_P008094_P001430_6860,relocate,P001430,C1,598752.0,598818.0
R_L2_P008094_P004450_6861,relocate,P004450,C1,598818.0,598884.0
R_L2_P008094_P007548_6862,relocate,P007548,C1,598884.0,598950.0
R_L2_P008094_P003006_6863,relocate,P003006,C1,598950.0,599016.0
OUT_L2_P008094_1014,outbound,P008094,C1,599016.0,599082.0
R_L2_P008668_P009471_6864,relocate,P009471,C1,599082.0,599148.0
R_L2_P008668_P005548_6865,relocate,P005548,C1,599148.0,599214.0
R_L2_P008668_P004559_6866,relocate,P004559,C1,599214.0,599280.0
R_L2_P008668_P005032_6867,relocate,P005032,C1,599280.0,599346.0
R_L2_P008668_P007655_6868,relocate,P007655,C1,599346.0,599412.0
OUT_L2_P008668_1015,outbound,P008668,C1,599412.0,599478.0
R_L2_P006517_P008668_6869,relocate,P008668,C1,599478.0,599544.0
OUT_L2_P006517_1016,outbound,P006517,C1,599544.0,599610.0
R_L2_P007078_P003321_6870,relocate,P003321,C1,599610.0,599676.0
R_L2_P007078_P008300_6871,relocate,P008300,C1,599676.0,599742.0
R_L2_P007078_P005525_6872,relocate,P005525,C1,599742.0,599808.0
R_L2_P007078_P006517_6873,relocate,P006517,C1,599808.0,599874.0
OUT_L2_P007078_1017,outbound,P007078,C1,599874.0,599940.0
R_L2_P005343_P002953_6874,relocate,P002953,C1,599940.0,600006.0
R_L2_P005343_P007078_6875,relocate,P007078,C1,600006.0,600072.0
OUT_L2_P005343_1018,outbound,P005343,C1,600072.0,600138.0
R_L2_P004685_P004895_6876,relocate,P004895,C1,600138.0,600204.0
R_L2_P004685_P003215_6877,relocate,P003215,C1,600204.0,600270.0
R_L2_P004685_P009718_6878,relocate,P009718,C1,600270.0,600336.0
R_L2_P004685_P001802_6879,relocate,P001802,C1,600336.0,600402.0
R_L2_P004685_P008064_6880,relocate,P008064,C1,600402.0,600468.0
OUT_L2_P004685_1019,outbound,P004685,C1,600468.0,600534.0
R_L2_P001908_P008907_6881,relocate,P008907,C1,600534.0,600600.0
R_L2_P001908_P009380_6882,relocate,P009380,C1,600600.0,600666.0
R_L2_P001908_P003996_6883,relocate,P003996,C1,600666.0,600732.0
R_L2_P001908_P002181_6884,relocate,P002181,C1,600732.0,600798.0
R_L2_P001908_P006117_6885,relocate,P006117,C1,600798.0,600864.0
OUT_L2_P001908_1020,outbound,P001908,C1,600864.0,600930.0
R_L2_P005601_P001908_6886,relocate,P001908,C1,600930.0,600996.0
OUT_L2_P005601_1021,outbound,P005601,C1,600996.0,601062.0
R_L2_P002993_P003556_6887,relocate,P003556,C1,601062.0,601128.0
R_L2_P002993_P001496_6888,relocate,P001496,C1,601128.0,601194.0
R_L2_P002993_P004297_6889,relocate,P004297,C1,601194.0,601260.0
R_L2_P002993_P007675_6890,relocate,P007675,C1,601260.0,601326.0
R_L2_P002993_P007165_6891,relocate,P007165,C1,601326.0,601392.0
OUT_L2_P002993_1022,outbound,P002993,C1,601392.0,601458.0
R_L2_P007819_P009420_6892,relocate,P009420,C1,601458.0,601524.0
R_L2_P007819_P005087_6893,relocate,P005087,C1,601524.0,601590.0
R_L2_P007819_P002452_6894,relocate,P002452,C1,601590.0,601656.0
R_L2_P007819_P008233_6895,relocate,P008233,C1,601656.0,601722.0
R_L2_P007819_P009306_6896,relocate,P009306,C1,601722.0,601788.0
OUT_L2_P007819_1023,outbound,P007819,C1,601788.0,601854.0
R_L2_P008270_P007819_6897,relocate,P007819,C1,601854.0,601920.0
OUT_L2_P008270_1024,outbound,P008270,C1,601920.0,601986.0
R_L2_P007970_P000896_6898,relocate,P000896,C1,601986.0,602052.0
R_L2_P007970_P005770_6899,relocate,P005770,C1,602052.0,602118.0
R_L2_P007970_P004287_6900,relocate,P004287,C1,602118.0,602184.0
R_L2_P007970_P002816_6901,relocate,P002816,C1,602184.0,602250.0
R_L2_P007970_P004455_6902,relocate,P004455,C1,602250.0,602316.0
OUT_L2_P007970_1025,outbound,P007970,C1,602316.0,602382.0
R_L2_P007888_P002058_6903,relocate,P002058,C1,602382.0,602448.0
R_L2_P007888_P005234_6904,relocate,P005234,C1,602448.0,602514.0
R_L2_P007888_P007970_6905,relocate,P007970,C1,602514.0,602580.0
OUT_L2_P007888_1026,outbound,P007888,C1,602580.0,602646.0
R_L2_P009133_P000440_6906,relocate,P000440,C1,602646.0,602712.0
R_L2_P009133_P005223_6907,relocate,P005223,C1,602712.0,602778.0
R_L2_P009133_P007215_6908,relocate,P007215,C1,602778.0,602844.0
R_L2_P009133_P009228_6909,relocate,P009228,C1,602844.0,602910.0
R_L2_P009133_P006647_6910,relocate,P006647,C1,602910.0,602976.0
OUT_L2_P009133_1027,outbound,P009133,C1,602976.0,603042.0
R_L2_P007363_P006934_6911,relocate,P006934,C1,603042.0,603108.0
R_L2_P007363_P005047_6912,relocate,P005047,C1,603108.0,603174.0
R_L2_P007363_P001826_6913,relocate,P001826,C1,603174.0,603240.0
R_L2_P007363_P009912_6914,relocate,P009912,C1,603240.0,603306.0
R_L2_P007363_P005847_6915,relocate,P005847,C1,603306.0,603372.0
OUT_L2_P007363_1028,outbound,P007363,C1,603372.0,603438.0
R_L2_P008644_P003138_6916,relocate,P003138,C1,603438.0,603504.0
R_L2_P008644_P001544_6917,relocate,P001544,C1,603504.0,603570.0
R_L2_P008644_P000381_6918,relocate,P000381,C1,603570.0,603636.0
R_L2_P008644_P001760_6919,relocate,P001760,C1,603636.0,603702.0
R_L2_P008644_P002913_6920,relocate,P002913,C1,603702.0,603768.0
OUT_L2_P008644_1029,outbound,P008644,C1,603768.0,603834.0
R_L2_P007538_P008644_6921,relocate,P008644,C1,603834.0,603900.0
OUT_L2_P007538_1030,outbound,P007538,C1,603900.0,603966.0
R_L2_P001428_P005050_6922,relocate,P005050,C1,603966.0,604032.0
R_L2_P001428_P003305_6923,relocate,P003305,C1,604032.0,604098.0
R_L2_P001428_P009135_6924,relocate,P009135,C1,604098.0,604164.0
R_L2_P001428_P000238_6925,relocate,P000238,C1,604164.0,604230.0
R_L2_P001428_P000237_6926,relocate,P000237,C1,604230.0,604296.0
OUT_L2_P001428_1031,outbound,P001428,C1,604296.0,604362.0
R_L2_P001704_P009458_6927,relocate,P009458,C1,604362.0,604428.0
R_L2_P001704_P002762_6928,relocate,P002762,C1,604428.0,604494.0
R_L2_P001704_P004935_6929,relocate,P004935,C1,604494.0,604560.0
R_L2_P001704_P009641_6930,relocate,P009641,C1,604560.0,604626.0
R_L2_P001704_P009562_6931,relocate,P009562,C1,604626.0,604692.0
OUT_L2_P001704_1032,outbound,P001704,C1,604692.0,604758.0
R_L2_P006826_P002702_6932,relocate,P002702,C1,604758.0,604824.0
R_L2_P006826_P006784_6933,relocate,P006784,C1,604824.0,604890.0
R_L2_P006826_P007294_6934,relocate,P007294,C1,604890.0,604956.0
R_L2_P006826_P008021_6935,relocate,P008021,C1,604956.0,605022.0
R_L2_P006826_P002208_6936,relocate,P002208,C1,605022.0,605088.0
OUT_L2_P006826_1033,outbound,P006826,C1,605088.0,605154.0
R_L2_P004913_P003590_6937,relocate,P003590,C1,605154.0,605220.0
R_L2_P004913_P008055_6938,relocate,P008055,C1,605220.0,605286.0
R_L2_P004913_P006826_6939,relocate,P006826,C1,605286.0,605352.0
OUT_L2_P004913_1034,outbound,P004913,C1,605352.0,605418.0
R_L2_P006758_P003877_6940,relocate,P003877,C1,605418.0,605484.0
R_L2_P006758_P000683_6941,relocate,P000683,C1,605484.0,605550.0
R_L2_P006758_P003687_6942,relocate,P003687,C1,605550.0,605616.0
R_L2_P006758_P004913_6943,relocate,P004913,C1,605616.0,605682.0
OUT_L2_P006758_1035,outbound,P006758,C1,605682.0,605748.0
R_L2_P006818_P007287_6944,relocate,P007287,C1,605748.0,605814.0
R_L2_P006818_P007243_6945,relocate,P007243,C1,605814.0,605880.0
R_L2_P006818_P005307_6946,relocate,P005307,C1,605880.0,605946.0
R_L2_P006818_P003930_6947,relocate,P003930,C1,605946.0,606012.0
R_L2_P006818_P000234_6948,relocate,P000234,C1,606012.0,606078.0
OUT_L2_P006818_1036,outbound,P006818,C1,606078.0,606144.0
R_L2_P002923_P006618_6949,relocate,P006618,C1,606144.0,606210.0
R_L2_P002923_P003849_6950,relocate,P003849,C1,606210.0,606276.0
R_L2_P002923_P006869_6951,relocate,P006869,C1,606276.0,606342.0
R_L2_P002923_P008505_6952,relocate,P008505,C1,606342.0,606408.0
R_L2_P002923_P000280_6953,relocate,P000280,C1,606408.0,606474.0
R_L2_P002923_P006214_6954,relocate,P006214,C1,606474.0,606540.0
OUT_L2_P002923_1037,outbound,P002923,C1,606540.0,606606.0
R_L2_P003882_P000129_6955,relocate,P000129,C1,606606.0,606672.0
R_L2_P003882_P000096_6956,relocate,P000096,C1,606672.0,606738.0
R_L2_P003882_P001378_6957,relocate,P001378,C1,606738.0,606804.0
R_L2_P003882_P009598_6958,relocate,P009598,C1,606804.0,606870.0
R_L2_P003882_P001640_6959,relocate,P001640,C1,606870.0,606936.0
R_L2_P003882_P005423_6960,relocate,P005423,C1,606936.0,607002.0
OUT_L2_P003882_1038,outbound,P003882,C1,607002.0,607068.0
R_L2_P009163_P000996_6961,relocate,P000996,C1,607068.0,607134.0
R_L2_P009163_P008597_6962,relocate,P008597,C1,607134.0,607200.0
R_L2_P009163_P005167_6963,relocate,P005167,C1,607200.0,607266.0
R_L2_P009163_P006940_6964,relocate,P006940,C1,607266.0,607332.0
R_L2_P009163_P009229_6965,relocate,P009229,C1,607332.0,607398.0
R_L2_P009163_P007470_6966,relocate,P007470,C1,607398.0,607464.0
OUT_L2_P009163_1039,outbound,P009163,C1,607464.0,607530.0
R_L2_P004089_P000379_6967,relocate,P000379,C1,607530.0,607596.0
R_L2_P004089_P006073_6968,relocate,P006073,C1,607596.0,607662.0
R_L2_P004089_P004134_6969,relocate,P004134,C1,607662.0,607728.0
R_L2_P004089_P005401_6970,relocate,P005401,C1,607728.0,607794.0
R_L2_P004089_P007248_6971,relocate,P007248,C1,607794.0,607860.0
R_L2_P004089_P004268_6972,relocate,P004268,C1,607860.0,607926.0
