task_id,type,plate_id,crane_id,start_seconds,finish_seconds
R_L2_P001842_P001852_4853,relocate,P001852,C1,397320.0,397386.0
R_L2_P001842_P001853_4854,relocate,P001853,C1,397386.0,397452.0
R_L2_P001842_P001854_4855,relocate,P001854,C1,397452.0,397518.0
R_L2_P001842_P001855_4856,relocate,P001855,C1,397518.0,397584.0
R_L2_P001842_P001856_4857,relocate,P001856,C1,397584.0,397650.0
OUT_L2_P001842_209,outbound,P001842,C1,397650.0,397716.0
OUT_L2_P002155_210,outbound,P002155,C1,397716.0,397782.0
OUT_L2_P004120_211,outbound,P004120,C1,397782.0,397848.0
OUT_L2_P005589_212,outbound,P005589,C1,397848.0,397914.0
OUT_L2_P004022_213,outbound,P004022,C1,397914.0,397980.0
OUT_L2_P007120_214,outbound,P007120,C1,397980.0,398046.0
OUT_L2_P005803_215,outbound,P005803,C1,398046.0,398112.0
OUT_L2_P001034_216,outbound,P001034,C1,398112.0,398178.0
R_L2_P004453_P004454_4858,relocate,P004454,C1,398178.0,398244.0
R_L2_P004453_P004455_4859,relocate,P004455,C1,398244.0,398310.0
R_L2_P004453_P004456_4860,relocate,P004456,C1,398310.0,398376.0
R_L2_P004453_P004457_4861,relocate,P004457,C1,398376.0,398442.0
R_L2_P004453_P004458_4862,relocate,P004458,C1,398442.0,398508.0
R_L2_P004453_P004459_4863,relocate,P004459,C1,398508.0,398574.0
R_L2_P004453_P004460_4864,relocate,P004460,C1,398574.0,398640.0
R_L2_P004453_P004461_4865,relocate,P004461,C1,398640.0,398706.0
R_L2_P004453_P004462_4866,relocate,P004462,C1,398706.0,398772.0
R_L2_P004453_P004463_4867,relocate,P004463,C1,398772.0,398838.0
R_L2_P004453_P004464_4868,relocate,P004464,C1,398838.0,398904.0
OUT_L2_P004453_217,outbound,P004453,C1,398904.0,398970.0
OUT_L2_P001427_218,outbound,P001427,C1,398970.0,399036.0
OUT_L2_P006004_219,outbound,P006004,C1,399036.0,399102.0
OUT_L2_P001071_220,outbound,P001071,C1,399102.0,399168.0
OUT_L2_P002812_221,outbound,P002812,C1,399168.0,399234.0
OUT_L2_P005408_222,outbound,P005408,C1,399234.0,399300.0
R_L2_P000470_P000471_4869,relocate,P000471,C1,399300.0,399366.0
OUT_L2_P000470_223,outbound,P000470,C1,399366.0,399432.0
OUT_L2_P007358_224,outbound,P007358,C1,399432.0,399498.0
R_L2_P005601_P005602_4870,relocate,P005602,C1,399498.0,399564.0
R_L2_P005601_P005603_4871,relocate,P005603,C1,399564.0,399630.0
R_L2_P005601_P005604_4872,relocate,P005604,C1,399630.0,399696.0
R_L2_P005601_P005605_4873,relocate,P005605,C1,399696.0,399762.0
R_L2_P005601_P005606_4874,relocate,P005606,C1,399762.0,399828.0
R_L2_P005601_P005607_4875,relocate,P005607,C1,399828.0,399894.0
R_L2_P005601_P005608_4876,relocate,P005608,C1,399894.0,399960.0
OUT_L2_P005601_225,outbound,P005601,C1,399960.0,400026.0
R_L2_P007197_P007198_4877,relocate,P007198,C1,400026.0,400092.0
R_L2_P007197_P007199_4878,relocate,P007199,C1,400092.0,400158.0
R_L2_P007197_P007200_4879,relocate,P007200,C1,400158.0,400224.0
OUT_L2_P007197_226,outbound,P007197,C1,400224.0,400290.0
OUT_L2_P003602_227,outbound,P003602,C1,400290.0,400356.0
OUT_L2_P001280_228,outbound,P001280,C1,400356.0,400422.0
OUT_L2_P006236_229,outbound,P006236,C1,400422.0,400488.0
OUT_L2_P001741_230,outbound,P001741,C1,400488.0,400554.0
OUT_L2_P000781_231,outbound,P000781,C1,400554.0,400620.0
OUT_L2_P007243_232,outbound,P007243,C1,400620.0,400686.0
R_L2_P001956_P001957_4880,relocate,P001957,C1,400686.0,400752.0
R_L2_P001956_P001958_4881,relocate,P001958,C1,400752.0,400818.0
R_L2_P001956_P001959_4882,relocate,P001959,C1,400818.0,400884.0
R_L2_P001956_P001960_4883,relocate,P001960,C1,400884.0,400950.0
R_L2_P001956_P001961_4884,relocate,P001961,C1,400950.0,401016.0
OUT_L2_P001956_233,outbound,P001956,C1,401016.0,401082.0
OUT_L2_P007511_234,outbound,P007511,C1,401082.0,401148.0
OUT_L2_P004710_235,outbound,P004710,C1,401148.0,401214.0
R_L2_P001697_P001698_4885,relocate,P001698,C1,401214.0,401280.0
R_L2_P001697_P001699_4886,relocate,P001699,C1,401280.0,401346.0
R_L2_P001697_P001700_4887,relocate,P001700,C1,401346.0,401412.0
R_L2_P001697_P001701_4888,relocate,P001701,C1,401412.0,401478.0
R_L2_P001697_P001702_4889,relocate,P001702,C1,401478.0,401544.0
OUT_L2_P001697_236,outbound,P001697,C1,401544.0,401610.0
OUT_L2_P000952_237,outbound,P000952,C1,401610.0,401676.0
OUT_L2_P002394_238,outbound,P002394,C1,401676.0,401742.0
R_L2_P001944_P001945_4890,relocate,P001945,C1,401742.0,401808.0
R_L2_P001944_P001946_4891,relocate,P001946,C1,401808.0,401874.0
R_L2_P001944_P001947_4892,relocate,P001947,C1,401874.0,401940.0
R_L2_P001944_P001948_4893,relocate,P001948,C1,401940.0,402006.0
R_L2_P001944_P001949_4894,relocate,P001949,C1,402006.0,402072.0
R_L2_P001944_P001950_4895,relocate,P001950,C1,402072.0,402138.0
R_L2_P001944_P001951_4896,relocate,P001951,C1,402138.0,402204.0
R_L2_P001944_P001952_4897,relocate,P001952,C1,402204.0,402270.0
OUT_L2_P001944_239,outbound,P001944,C1,402270.0,402336.0
OUT_L2_P006634_240,outbound,P006634,C1,402336.0,402402.0
R_L2_P002177_P002178_4898,relocate,P002178,C1,402402.0,402468.0
R_L2_P002177_P002179_4899,relocate,P002179,C1,402468.0,402534.0
OUT_L2_P002177_241,outbound,P002177,C1,402534.0,402600.0
OUT_L2_P002024_242,outbound,P002024,C1,402600.0,402666.0
OUT_L2_P001588_243,outbound,P001588,C1,402666.0,402732.0
R_L2_P004046_P004047_4900,relocate,P004047,C1,402732.0,402798.0
R_L2_P004046_P004048_4901,relocate,P004048,C1,402798.0,402864.0
OUT_L2_P004046_244,outbound,P004046,C1,402864.0,402930.0
OUT_L2_P007380_245,outbound,P007380,C1,402930.0,402996.0
OUT_L2_P001518_246,outbound,P001518,C1,402996.0,403062.0
OUT_L2_P005213_247,outbound,P005213,C1,403062.0,403128.0
OUT_L2_P002130_248,outbound,P002130,C1,403128.0,403194.0
R_L2_P004866_P004867_4902,relocate,P004867,C1,403194.0,403260.0
R_L2_P004866_P004868_4903,relocate,P004868,C1,403260.0,403326.0
R_L2_P004866_P004869_4904,relocate,P004869,C1,403326.0,403392.0
R_L2_P004866_P004870_4905,relocate,P004870,C1,403392.0,403458.0
R_L2_P004866_P004871_4906,relocate,P004871,C1,403458.0,403524.0
R_L2_P004866_P004872_4907,relocate,P004872,C1,403524.0,403590.0
OUT_L2_P004866_249,outbound,P004866,C1,403590.0,403656.0
OUT_L2_P004124_250,outbound,P004124,C1,403656.0,403722.0
OUT_L2_P006473_251,outbound,P006473,C1,403722.0,403788.0
OUT_L2_P002957_252,outbound,P002957,C1,403788.0,403854.0
R_L2_P000483_P000484_4908,relocate,P000484,C1,403854.0,403920.0
R_L2_P000483_P000485_4909,relocate,P000485,C1,403920.0,403986.0
R_L2_P000483_P000486_4910,relocate,P000486,C1,403986.0,404052.0
R_L2_P000483_P000487_4911,relocate,P000487,C1,404052.0,404118.0
R_L2_P000483_P000488_4912,relocate,P000488,C1,404118.0,404184.0
R_L2_P000483_P000489_4913,relocate,P000489,C1,404184.0,404250.0
R_L2_P000483_P000490_4914,relocate,P000490,C1,404250.0,404316.0
R_L2_P000483_P000491_4915,relocate,P000491,C1,404316.0,404382.0
OUT_L2_P000483_253,outbound,P000483,C1,404382.0,404448.0
OUT_L2_P002878_254,outbound,P002878,C1,404448.0,404514.0
R_L2_P004805_P004806_4916,relocate,P004806,C1,404514.0,404580.0
R_L2_P004805_P004807_4917,relocate,P004807,C1,404580.0,404646.0
OUT_L2_P004805_255,outbound,P004805,C1,404646.0,404712.0
OUT_L2_P002978_256,outbound,P002978,C1,404712.0,404778.0
OUT_L2_P004348_257,outbound,P004348,C1,404778.0,404844.0
R_L2_P000807_P000808_4918,relocate,P000808,C1,404844.0,404910.0
OUT_L2_P000807_258,outbound,P000807,C1,404910.0,404976.0
OUT_L2_P000203_259,outbound,P000203,C1,404976.0,405042.0
R_L2_P007592_P007593_4919,relocate,P007593,C1,405042.0,405108.0
R_L2_P007592_P007594_4920,relocate,P007594,C1,405108.0,405174.0
R_L2_P007592_P007595_4921,relocate,P007595,C1,405174.0,405240.0
OUT_L2_P007592_260,outbound,P007592,C1,405240.0,405306.0
OUT_L2_P004272_261,outbound,P004272,C1,405306.0,405372.0
OUT_L2_P002973_262,outbound,P002973,C1,405372.0,405438.0
OUT_L2_P004319_263,outbound,P004319,C1,405438.0,405504.0
OUT_L2_P001622_264,outbound,P001622,C1,405504.0,405570.0
R_L2_P007026_P007027_4922,relocate,P007027,C1,405570.0,405636.0
R_L2_P007026_P007028_4923,relocate,P007028,C1,405636.0,405702.0
R_L2_P007026_P007029_4924,relocate,P007029,C1,405702.0,405768.0
R_L2_P007026_P007030_4925,relocate,P007030,C1,405768.0,405834.0
R_L2_P007026_P007031_4926,relocate,P007031,C1,405834.0,405900.0
R_L2_P007026_P007032_4927,relocate,P007032,C1,405900.0,405966.0
R_L2_P007026_P007033_4928,relocate,P007033,C1,405966.0,406032.0
OUT_L2_P007026_265,outbound,P007026,C1,406032.0,406098.0
OUT_L2_P004014_266,outbound,P004014,C1,406098.0,406164.0
OUT_L2_P001438_267,outbound,P001438,C1,406164.0,406230.0
R_L2_P003015_P003016_4929,relocate,P003016,C1,406230.0,406296.0
R_L2_P003015_P003017_4930,relocate,P003017,C1,406296.0,406362.0
R_L2_P003015_P003018_4931,relocate,P003018,C1,406362.0,406428.0
R_L2_P003015_P003019_4932,relocate,P003019,C1,406428.0,406494.0
R_L2_P003015_P003020_4933,relocate,P003020,C1,406494.0,406560.0
R_L2_P003015_P003021_4934,relocate,P003021,C1,406560.0,406626.0
R_L2_P003015_P003022_4935,relocate,P003022,C1,406626.0,406692.0
R_L2_P003015_P003023_4936,relocate,P003023,C1,406692.0,406758.0
R_L2_P003015_P003024_4937,relocate,P003024,C1,406758.0,406824.0
OUT_L2_P003015_268,outbound,P003015,C1,406824.0,406890.0
R_L2_P001955_P001956_4938,relocate,P001956,C1,406890.0,406956.0
OUT_L2_P001955_269,outbound,P001955,C1,406956.0,407022.0
R_L2_P006419_P006420_4939,relocate,P006420,C1,407022.0,407088.0
R_L2_P006419_P006421_4940,relocate,P006421,C1,407088.0,407154.0
R_L2_P006419_P006422_4941,relocate,P006422,C1,407154.0,407220.0
R_L2_P006419_P006423_4942,relocate,P006423,C1,407220.0,407286.0
OUT_L2_P006419_270,outbound,P006419,C1,407286.0,407352.0
OUT_L2_P007663_271,outbound,P007663,C1,407352.0,407418.0
OUT_L2_P004991_272,outbound,P004991,C1,407418.0,407484.0
OUT_L2_P006213_273,outbound,P006213,C1,407484.0,407550.0
R_L2_P002676_P002677_4943,relocate,P002677,C1,407550.0,407616.0
R_L2_P002676_P002678_4944,relocate,P002678,C1,407616.0,407682.0
R_L2_P002676_P002679_4945,relocate,P002679,C1,407682.0,407748.0
R_L2_P002676_P002680_4946,relocate,P002680,C1,407748.0,407814.0
R_L2_P002676_P002681_4947,relocate,P002681,C1,407814.0,407880.0
R_L2_P002676_P002682_4948,relocate,P002682,C1,407880.0,407946.0
R_L2_P002676_P002683_4949,relocate,P002683,C1,407946.0,408012.0
OUT_L2_P002676_274,outbound,P002676,C1,408012.0,408078.0
OUT_L2_P004119_275,outbound,P004119,C1,408078.0,408144.0
OUT_L2_P000511_276,outbound,P000511,C1,408144.0,408210.0
OUT_L2_P007177_277,outbound,P007177,C1,408210.0,408276.0
R_L2_P007250_P007251_4950,relocate,P007251,C1,408276.0,408342.0
R_L2_P007250_P007252_4951,relocate,P007252,C1,408342.0,408408.0
OUT_L2_P007250_278,outbound,P007250,C1,408408.0,408474.0
OUT_L2_P006176_279,outbound,P006176,C1,408474.0,408540.0
R_L2_P005147_P005148_4952,relocate,P005148,C1,408540.0,408606.0
R_L2_P005147_P005149_4953,relocate,P005149,C1,408606.0,408672.0
R_L2_P005147_P005150_4954,relocate,P005150,C1,408672.0,408738.0
R_L2_P005147_P005151_4955,relocate,P005151,C1,408738.0,408804.0
R_L2_P005147_P005152_4956,relocate,P005152,C1,408804.0,408870.0
OUT_L2_P005147_280,outbound,P005147,C1,408870.0,408936.0
R_L2_P006339_P006340_4957,relocate,P006340,C1,408936.0,409002.0
OUT_L2_P006339_281,outbound,P006339,C1,409002.0,409068.0
R_L2_P006705_P006706_4958,relocate,P006706,C1,409068.0,409134.0
R_L2_P006705_P006707_4959,relocate,P006707,C1,409134.0,409200.0
R_L2_P006705_P006708_4960,relocate,P006708,C1,409200.0,409266.0
R_L2_P006705_P006709_4961,relocate,P006709,C1,409266.0,409332.0
R_L2_P006705_P006710_4962,relocate,P006710,C1,409332.0,409398.0
R_L2_P006705_P006711_4963,relocate,P006711,C1,409398.0,409464.0
R_L2_P006705_P006712_4964,relocate,P006712,C1,409464.0,409530.0
OUT_L2_P006705_282,outbound,P006705,C1,409530.0,409596.0
OUT_L2_P006872_283,outbound,P006872,C1,409596.0,409662.0
OUT_L2_P003855_284,outbound,P003855,C1,409662.0,409728.0
OUT_L2_P000824_285,outbound,P000824,C1,409728.0,409794.0
OUT_L2_P004265_286,outbound,P004265,C1,409794.0,409860.0
OUT_L2_P006938_287,outbound,P006938,C1,409860.0,409926.0
OUT_L2_P001847_288,outbound,P001847,C1,409926.0,409992.0
OUT_L2_P003225_289,outbound,P003225,C1,409992.0,410058.0
R_L2_P005939_P005940_4965,relocate,P005940,C1,410058.0,410124.0
R_L2_P005939_P005941_4966,relocate,P005941,C1,410124.0,410190.0
R_L2_P005939_P005942_4967,relocate,P005942,C1,410190.0,410256.0
R_L2_P005939_P005943_4968,relocate,P005943,C1,410256.0,410322.0
R_L2_P005939_P005944_4969,relocate,P005944,C1,410322.0,410388.0
OUT_L2_P005939_290,outbound,P005939,C1,410388.0,410454.0
R_L2_P006183_P006184_4970,relocate,P006184,C1,410454.0,410520.0
R_L2_P006183_P006185_4971,relocate,P006185,C1,410520.0,410586.0
R_L2_P006183_P006186_4972,relocate,P006186,C1,410586.0,410652.0
R_L2_P006183_P006187_4973,relocate,P006187,C1,410652.0,410718.0
R_L2_P006183_P006188_4974,relocate,P006188,C1,410718.0,410784.0
R_L2_P006183_P006189_4975,relocate,P006189,C1,410784.0,410850.0
OUT_L2_P006183_291,outbound,P006183,C1,410850.0,410916.0
OUT_L2_P004126_292,outbound,P004126,C1,410916.0,410982.0
R_L2_P003537_P003538_4976,relocate,P003538,C1,410982.0,411048.0
R_L2_P003537_P003539_4977,relocate,P003539,C1,411048.0,411114.0
R_L2_P003537_P003540_4978,relocate,P003540,C1,411114.0,411180.0
R_L2_P003537_P003541_4979,relocate,P003541,C1,411180.0,411246.0
R_L2_P003537_P003542_4980,relocate,P003542,C1,411246.0,411312.0
R_L2_P003537_P003543_4981,relocate,P003543,C1,411312.0,411378.0
R_L2_P003537_P003544_4982,relocate,P003544,C1,411378.0,411444.0
R_L2_P003537_P003545_4983,relocate,P003545,C1,411444.0,411510.0
R_L2_P003537_P003546_4984,relocate,P003546,C1,411510.0,411576.0
OUT_L2_P003537_293,outbound,P003537,C1,411576.0,411642.0
OUT_L2_P004894_294,outbound,P004894,C1,411642.0,411708.0
OUT_L2_P002938_295,outbound,P002938,C1,411708.0,411774.0
OUT_L2_P000528_296,outbound,P000528,C1,411774.0,411840.0
OUT_L2_P007431_297,outbound,P007431,C1,411840.0,411906.0
OUT_L2_P006224_298,outbound,P006224,C1,411906.0,411972.0
OUT_L2_P001772_299,outbound,P001772,C1,411972.0,412038.0
OUT_L2_P005451_300,outbound,P005451,C1,412038.0,412104.0
OUT_L2_P000046_301,outbound,P000046,C1,412104.0,412170.0
OUT_L2_P003963_302,outbound,P003963,C1,412170.0,412236.0
OUT_L2_P002526_303,outbound,P002526,C1,412236.0,412302.0
OUT_L2_P001205_304,outbound,P001205,C1,412302.0,412368.0
OUT_L2_P001342_305,outbound,P001342,C1,412368.0,412434.0
OUT_L2_P001212_306,outbound,P001212,C1,412434.0,412500.0
R_L2_P004374_P004375_4985,relocate,P004375,C1,412500.0,412566.0
R_L2_P004374_P004376_4986,relocate,P004376,C1,412566.0,412632.0
R_L2_P004374_P004377_4987,relocate,P004377,C1,412632.0,412698.0
OUT_L2_P004374_307,outbound,P004374,C1,412698.0,412764.0
OUT_L2_P005420_308,outbound,P005420,C1,412764.0,412830.0
OUT_L2_P004666_309,outbound,P004666,C1,412830.0,412896.0
R_L2_P000276_P000277_4988,relocate,P000277,C1,412896.0,412962.0
R_L2_P000276_P000278_4989,relocate,P000278,C1,412962.0,413028.0
R_L2_P000276_P000279_4990,relocate,P000279,C1,413028.0,413094.0
R_L2_P000276_P000280_4991,relocate,P000280,C1,413094.0,413160.0
R_L2_P000276_P000281_4992,relocate,P000281,C1,413160.0,413226.0
R_L2_P000276_P000282_4993,relocate,P000282,C1,413226.0,413292.0
R_L2_P000276_P000283_4994,relocate,P000283,C1,413292.0,413358.0
R_L2_P000276_P000284_4995,relocate,P000284,C1,413358.0,413424.0
R_L2_P000276_P000285_4996,relocate,P000285,C1,413424.0,413490.0
R_L2_P000276_P000286_4997,relocate,P000286,C1,413490.0,413556.0
R_L2_P000276_P000287_4998,relocate,P000287,C1,413556.0,413622.0
R_L2_P000276_P000288_4999,relocate,P000288,C1,413622.0,413688.0
OUT_L2_P000276_310,outbound,P000276,C1,413688.0,413754.0
OUT_L2_P004829_311,outbound,P004829,C1,413754.0,413820.0
R_L2_P002546_P002547_5000,relocate,P002547,C1,413820.0,413886.0
R_L2_P002546_P002548_5001,relocate,P002548,C1,413886.0,413952.0
R_L2_P002546_P002549_5002,relocate,P002549,C1,413952.0,414018.0
OUT_L2_P002546_312,outbound,P002546,C1,414018.0,414084.0
OUT_L2_P007581_313,outbound,P007581,C1,414084.0,414150.0
OUT_L2_P000953_314,outbound,P000953,C1,414150.0,414216.0
OUT_L2_P006229_315,outbound,P006229,C1,414216.0,414282.0
R_L2_P005754_P005755_5003,relocate,P005755,C1,414282.0,414348.0
R_L2_P005754_P005756_5004,relocate,P005756,C1,414348.0,414414.0
R_L2_P005754_P005757_5005,relocate,P005757,C1,414414.0,414480.0
R_L2_P005754_P005758_5006,relocate,P005758,C1,414480.0,414546.0
R_L2_P005754_P005759_5007,relocate,P005759,C1,414546.0,414612.0
R_L2_P005754_P005760_5008,relocate,P005760,C1,414612.0,414678.0
OUT_L2_P005754_316,outbound,P005754,C1,414678.0,414744.0
OUT_L2_P006272_317,outbound,P006272,C1,414744.0,414810.0
R_L2_P005143_P005144_5009,relocate,P005144,C1,414810.0,414876.0
R_L2_P005143_P005145_5010,relocate,P005145,C1,414876.0,414942.0
R_L2_P005143_P005146_5011,relocate,P005146,C1,414942.0,415008.0
R_L2_P005143_P005147_5012,relocate,P005147,C1,415008.0,415074.0
OUT_L2_P005143_318,outbound,P005143,C1,415074.0,415140.0
OUT_L2_P006973_319,outbound,P006973,C1,415140.0,415206.0
R_L2_P004673_P004674_5013,relocate,P004674,C1,415206.0,415272.0
R_L2_P004673_P004675_5014,relocate,P004675,C1,415272.0,415338.0
R_L2_P004673_P004676_5015,relocate,P004676,C1,415338.0,415404.0
R_L2_P004673_P004677_5016,relocate,P004677,C1,415404.0,415470.0
R_L2_P004673_P004678_5017,relocate,P004678,C1,415470.0,415536.0
R_L2_P004673_P004679_5018,relocate,P004679,C1,415536.0,415602.0
R_L2_P004673_P004680_5019,relocate,P004680,C1,415602.0,415668.0
R_L2_P004673_P004681_5020,relocate,P004681,C1,415668.0,415734.0
R_L2_P004673_P004682_5021,relocate,P004682,C1,415734.0,415800.0
R_L2_P004673_P004683_5022,relocate,P004683,C1,415800.0,415866.0
R_L2_P004673_P004684_5023,relocate,P004684,C1,415866.0,415932.0
R_L2_P004673_P004685_5024,relocate,P004685,C1,415932.0,415998.0
R_L2_P004673_P004686_5025,relocate,P004686,C1,415998.0,416064.0
R_L2_P004673_P004687_5026,relocate,P004687,C1,416064.0,416130.0
R_L2_P004673_P004688_5027,relocate,P004688,C1,416130.0,416196.0
OUT_L2_P004673_320,outbound,P004673,C1,416196.0,416262.0
OUT_L2_P006252_321,outbound,P006252,C1,416262.0,416328.0
OUT_L2_P003435_322,outbound,P003435,C1,416328.0,416394.0
OUT_L2_P004639_323,outbound,P004639,C1,416394.0,416460.0
OUT_L2_P003658_324,outbound,P003658,C1,416460.0,416526.0
OUT_L2_P003829_325,outbound,P003829,C1,416526.0,416592.0
OUT_L2_P001861_326,outbound,P001861,C1,416592.0,416658.0
OUT_L2_P007371_327,outbound,P007371,C1,416658.0,416724.0
R_L2_P003703_P003704_5028,relocate,P003704,C1,416724.0,416790.0
R_L2_P003703_P003705_5029,relocate,P003705,C1,416790.0,416856.0
R_L2_P003703_P003706_5030,relocate,P003706,C1,416856.0,416922.0
R_L2_P003703_P003707_5031,relocate,P003707,C1,416922.0,416988.0
OUT_L2_P003703_328,outbound,P003703,C1,416988.0,417054.0
OUT_L2_P004439_329,outbound,P004439,C1,417054.0,417120.0
OUT_L2_P004384_330,outbound,P004384,C1,417120.0,417186.0
OUT_L2_P004880_331,outbound,P004880,C1,417186.0,417252.0
R_L2_P001651_P001652_5032,relocate,P001652,C1,417252.0,417318.0
R_L2_P001651_P001653_5033,relocate,P001653,C1,417318.0,417384.0
R_L2_P001651_P001654_5034,relocate,P001654,C1,417384.0,417450.0
R_L2_P001651_P001655_5035,relocate,P001655,C1,417450.0,417516.0
R_L2_P001651_P001656_5036,relocate,P001656,C1,417516.0,417582.0
R_L2_P001651_P001657_5037,relocate,P001657,C1,417582.0,417648.0
R_L2_P001651_P001658_5038,relocate,P001658,C1,417648.0,417714.0
R_L2_P001651_P001659_5039,relocate,P001659,C1,417714.0,417780.0
R_L2_P001651_P001660_5040,relocate,P001660,C1,417780.0,417846.0
R_L2_P001651_P001661_5041,relocate,P001661,C1,417846.0,417912.0
R_L2_P001651_P001662_5042,relocate,P001662,C1,417912.0,417978.0
R_L2_P001651_P001663_5043,relocate,P001663,C1,417978.0,418044.0
R_L2_P001651_P001664_5044,relocate,P001664,C1,418044.0,418110.0
OUT_L2_P001651_332,outbound,P001651,C1,418110.0,418176.0
OUT_L2_P003050_333,outbound,P003050,C1,418176.0,418242.0
R_L2_P006405_P006406_5045,relocate,P006406,C1,418242.0,418308.0
OUT_L2_P006405_334,outbound,P006405,C1,418308.0,418374.0
OUT_L2_P000698_335,outbound,P000698,C1,418374.0,418440.0
R_L2_P000468_P000469_5046,relocate,P000469,C1,418440.0,418506.0
R_L2_P000468_P000470_5047,relocate,P000470,C1,418506.0,418572.0
OUT_L2_P000468_336,outbound,P000468,C1,418572.0,418638.0
R_L2_P000548_P000549_5048,relocate,P000549,C1,418638.0,418704.0
R_L2_P000548_P000550_5049,relocate,P000550,C1,418704.0,418770.0
R_L2_P000548_P000551_5050,relocate,P000551,C1,418770.0,418836.0
R_L2_P000548_P000552_5051,relocate,P000552,C1,418836.0,418902.0
R_L2_P000548_P000553_5052,relocate,P000553,C1,418902.0,418968.0
R_L2_P000548_P000554_5053,relocate,P000554,C1,418968.0,419034.0
R_L2_P000548_P000555_5054,relocate,P000555,C1,419034.0,419100.0
R_L2_P000548_P000556_5055,relocate,P000556,C1,419100.0,419166.0
R_L2_P000548_P000557_5056,relocate,P000557,C1,419166.0,419232.0
R_L2_P000548_P000558_5057,relocate,P000558,C1,419232.0,419298.0
R_L2_P000548_P000559_5058,relocate,P000559,C1,419298.0,419364.0
R_L2_P000548_P000560_5059,relocate,P000560,C1,419364.0,419430.0
OUT_L2_P000548_337,outbound,P000548,C1,419430.0,419496.0
OUT_L2_P004835_338,outbound,P004835,C1,419496.0,419562.0
R_L2_P004147_P004148_5060,relocate,P004148,C1,419562.0,419628.0
R_L2_P004147_P004149_5061,relocate,P004149,C1,419628.0,419694.0
R_L2_P004147_P004150_5062,relocate,P004150,C1,419694.0,419760.0
OUT_L2_P004147_339,outbound,P004147,C1,419760.0,419826.0
OUT_L2_P002429_340,outbound,P002429,C1,419826.0,419892.0
OUT_L2_P004123_341,outbound,P004123,C1,419892.0,419958.0
OUT_L2_P001916_342,outbound,P001916,C1,419958.0,420024.0
OUT_L2_P007450_343,outbound,P007450,C1,420024.0,420090.0
R_L2_P007553_P007554_5063,relocate,P007554,C1,420090.0,420156.0
R_L2_P007553_P007555_5064,relocate,P007555,C1,420156.0,420222.0
R_L2_P007553_P007556_5065,relocate,P007556,C1,420222.0,420288.0
R_L2_P007553_P007557_5066,relocate,P007557,C1,420288.0,420354.0
OUT_L2_P007553_344,outbound,P007553,C1,420354.0,420420.0
OUT_L2_P001699_345,outbound,P001699,C1,420420.0,420486.0
R_L2_P000757_P000758_5067,relocate,P000758,C1,420486.0,420552.0
R_L2_P000757_P000759_5068,relocate,P000759,C1,420552.0,420618.0
R_L2_P000757_P000760_5069,relocate,P000760,C1,420618.0,420684.0
R_L2_P000757_P000761_5070,relocate,P000761,C1,420684.0,420750.0
OUT_L2_P000757_346,outbound,P000757,C1,420750.0,420816.0
OUT_L2_P005416_347,outbound,P005416,C1,420816.0,420882.0
OUT_L2_P000119_348,outbound,P000119,C1,420882.0,420948.0
R_L2_P003645_P003646_5071,relocate,P003646,C1,420948.0,421014.0
R_L2_P003645_P003647_5072,relocate,P003647,C1,421014.0,421080.0
R_L2_P003645_P003648_5073,relocate,P003648,C1,421080.0,421146.0
OUT_L2_P003645_349,outbound,P003645,C1,421146.0,421212.0
OUT_L2_P007464_350,outbound,P007464,C1,421212.0,421278.0
OUT_L2_P002979_351,outbound,P002979,C1,421278.0,421344.0
OUT_L2_P002751_352,outbound,P002751,C1,421344.0,421410.0
OUT_L2_P004288_353,outbound,P004288,C1,421410.0,421476.0
OUT_L2_P006761_354,outbound,P006761,C1,421476.0,421542.0
R_L2_P003449_P003450_5074,relocate,P003450,C1,421542.0,421608.0
R_L2_P003449_P003451_5075,relocate,P003451,C1,421608.0,421674.0
R_L2_P003449_P003452_5076,relocate,P003452,C1,421674.0,421740.0
R_L2_P003449_P003453_5077,relocate,P003453,C1,421740.0,421806.0
R_L2_P003449_P003454_5078,relocate,P003454,C1,421806.0,421872.0
R_L2_P003449_P003455_5079,relocate,P003455,C1,421872.0,421938.0
R_L2_P003449_P003456_5080,relocate,P003456,C1,421938.0,422004.0
OUT_L2_P003449_355,outbound,P003449,C1,422004.0,422070.0
OUT_L2_P004144_356,outbound,P004144,C1,422070.0,422136.0
OUT_L2_P002815_357,outbound,P002815,C1,422136.0,422202.0
OUT_L2_P004635_358,outbound,P004635,C1,422202.0,422268.0
OUT_L2_P001672_359,outbound,P001672,C1,422268.0,422334.0
OUT_L2_P002260_360,outbound,P002260,C1,422334.0,422400.0
R_L2_P001762_P001763_5081,relocate,P001763,C1,422400.0,422466.0
R_L2_P001762_P001764_5082,relocate,P001764,C1,422466.0,422532.0
R_L2_P001762_P001765_5083,relocate,P001765,C1,422532.0,422598.0
R_L2_P001762_P001766_5084,relocate,P001766,C1,422598.0,422664.0
OUT_L2_P001762_361,outbound,P001762,C1,422664.0,422730.0
OUT_L2_P003045_362,outbound,P003045,C1,422730.0,422796.0
OUT_L2_P002192_363,outbound,P002192,C1,422796.0,422862.0
R_L2_P006494_P006495_5085,relocate,P006495,C1,422862.0,422928.0
R_L2_P006494_P006496_5086,relocate,P006496,C1,422928.0,422994.0
OUT_L2_P006494_364,outbound,P006494,C1,422994.0,423060.0
